T_ms,phase,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left
209228,cruise,-4.45,38.98,-94.38,0.11,1.00,2.13,39.24,0,1
209281,cruise,-4.45,38.99,-94.27,-0.35,1.00,2.11,39.25,0,1
209334,cruise,-4.45,39.01,-94.15,-0.38,1.00,2.08,39.27,0,1
209386,cruise,-4.45,39.04,-94.04,-0.61,1.00,2.05,39.29,0,1
209439,cruise,-4.45,39.07,-93.94,-0.74,1.00,2.01,39.33,0,1
209493,cruise,-4.44,39.12,-93.83,-0.80,1.05,1.97,39.37,0,1
209545,cruise,-4.44,39.16,-93.72,-0.85,1.13,1.94,39.41,0,1
209598,cruise,-4.44,39.20,-93.62,-0.82,1.20,1.90,39.45,0,1
209650,cruise,-4.43,39.24,-93.52,-0.62,1.26,1.87,39.49,0,1
209703,cruise,-4.43,39.27,-93.42,-0.52,1.32,1.84,39.52,0,1
209756,cruise,-4.43,39.29,-93.32,-0.29,1.37,1.81,39.54,0,1
209809,cruise,-4.43,39.30,-93.22,-0.06,1.41,1.79,39.55,0,1
209862,cruise,-4.43,39.30,-93.12,0.04,1.45,1.78,39.55,0,1
209914,cruise,-4.43,39.29,-93.03,0.26,1.48,1.76,39.54,0,1
209967,cruise,-4.43,39.27,-92.93,0.39,1.50,1.75,39.52,0,1
210020,cruise,-4.43,39.25,-92.84,0.43,1.51,1.74,39.50,0,1
210072,cruise,-4.43,39.23,-92.75,0.13,1.54,1.73,39.48,0,1
210127,cruise,-4.43,39.23,-92.65,0.15,1.57,1.72,39.48,0,1
210182,cruise,-4.44,39.22,-92.55,0.13,1.59,1.70,39.47,0,1
210241,cruise,-4.44,39.21,-92.45,0.17,1.63,1.69,39.46,0,1
210294,cruise,-4.44,39.21,-92.36,-0.02,1.65,1.67,39.46,0,1
210347,cruise,-4.44,39.21,-92.27,-0.14,1.69,1.65,39.46,0,1
210400,cruise,-4.44,39.21,-92.18,0.03,1.72,1.64,39.46,0,1
210453,cruise,-4.44,39.21,-92.09,0.16,1.75,1.62,39.46,0,1
210509,cruise,-4.44,39.20,-91.99,0.14,1.78,1.61,39.45,0,1
210562,cruise,-4.44,39.19,-91.91,0.26,1.81,1.60,39.44,0,1
210617,cruise,-4.44,39.17,-91.82,0.39,1.82,1.59,39.42,0,1
210670,cruise,-4.44,39.15,-91.73,0.47,1.84,1.58,39.40,0,1
210725,cruise,-4.44,39.12,-91.64,0.64,1.85,1.57,39.37,0,1
210778,cruise,-4.44,39.08,-91.55,0.68,1.86,1.57,39.33,0,1
210833,cruise,-4.44,39.04,-91.47,0.99,1.86,1.57,39.29,0,1
210886,cruise,-4.44,38.98,-91.38,0.99,1.85,1.57,39.23,0,1
210938,cruise,-4.44,38.93,-91.29,1.22,1.85,1.58,39.18,0,1
210992,cruise,-4.44,38.86,-91.21,1.47,1.83,1.58,39.11,0,1
211047,cruise,-4.45,38.76,-91.12,1.96,1.80,1.60,39.02,0,1
211100,cruise,-4.45,38.65,-91.03,2.33,1.75,1.63,38.90,0,1
211152,cruise,-4.45,38.51,-90.94,2.95,1.68,1.66,38.76,0,1
211205,cruise,-4.45,38.33,-90.85,3.40,1.58,1.71,38.59,0,1
211259,cruise,-4.46,38.13,-90.75,4.16,1.45,1.78,38.39,0,1
211316,cruise,-4.46,37.87,-90.65,4.79,1.34,1.60,38.14,0,1
211368,cruise,-4.46,37.64,-90.57,4.29,1.55,1.50,37.90,0,1
211421,cruise,-4.46,37.42,-90.48,4.14,1.76,1.55,37.68,0,1
211474,cruise,-4.47,37.20,-90.40,4.42,1.78,1.61,37.46,0,1
211527,cruise,-4.47,36.94,-90.31,5.29,1.62,1.69,37.21,0,1
211580,cruise,-4.47,36.65,-90.21,5.17,1.44,1.78,36.92,0,1
211632,cruise,-4.47,36.41,-90.12,4.42,1.27,1.87,36.68,0,1
211685,cruise,-4.47,36.16,-90.02,4.95,1.08,1.96,36.44,0,1
211738,cruise,-4.47,35.87,-89.91,5.55,1.10,1.57,36.15,0,1
211791,cruise,-4.47,35.61,-89.83,4.40,1.31,1.64,35.89,0,1
211843,cruise,-4.47,35.42,-89.74,3.07,1.52,1.69,35.70,0,1
211896,cruise,-4.47,35.26,-89.64,3.32,1.53,1.74,35.54,0,1
211949,cruise,-4.47,35.06,-89.55,3.97,1.41,1.80,35.34,0,1
212002,cruise,-4.46,34.86,-89.45,3.50,1.28,1.86,35.14,0,1
212054,cruise,-4.46,34.68,-89.35,3.10,1.17,1.91,34.97,0,1
212107,cruise,-4.46,34.54,-89.24,2.61,1.08,1.96,34.82,0,1
212160,cruise,-4.46,34.41,-89.14,2.20,1.00,2.00,34.69,0,1
212212,cruise,-4.46,34.32,-89.03,1.21,1.00,2.02,34.61,0,1
212265,cruise,-4.46,34.28,-88.92,0.36,1.00,2.02,34.57,0,1
212318,cruise,-4.46,34.27,-88.81,-0.18,1.01,2.00,34.56,0,1
212371,cruise,-4.46,34.31,-88.71,-1.07,1.08,1.96,34.59,0,1
212423,cruise,-4.46,34.39,-88.60,-1.83,1.20,1.90,34.67,0,1
212477,cruise,-4.46,34.49,-88.50,-2.02,1.33,1.84,34.78,0,1
212530,cruise,-4.47,34.60,-88.40,-1.87,1.46,1.77,34.88,0,1
212582,cruise,-4.47,34.70,-88.31,-1.97,1.58,1.71,34.99,0,1
212635,cruise,-4.47,34.79,-88.22,-1.41,1.68,1.66,35.08,0,1
212688,cruise,-4.47,34.85,-88.13,-0.76,1.76,1.62,35.13,0,1
212740,cruise,-4.47,34.87,-88.04,-0.25,1.81,1.59,35.16,0,1
212794,cruise,-4.47,34.86,-87.95,0.70,1.84,1.58,35.15,0,1
212846,cruise,-4.47,34.80,-87.87,1.66,1.82,1.59,35.08,0,1
212898,cruise,-4.47,34.70,-87.78,2.03,1.78,1.61,34.99,0,1
212951,cruise,-4.46,34.58,-87.69,2.39,1.73,1.63,34.87,0,1
213004,cruise,-4.46,34.45,-87.60,2.46,1.66,1.67,34.74,0,1
213091,cruise,-4.45,34.25,-87.46,2.31,1.56,1.72,34.54,0,1
213182,cruise,-4.44,34.08,-87.29,1.47,1.53,1.47,34.36,0,1
213234,cruise,-4.44,34.02,-87.22,0.88,1.74,1.30,34.30,0,1
213287,cruise,-4.44,33.99,-87.14,0.16,1.95,1.29,34.28,0,1
213339,cruise,-4.44,33.99,-87.07,-0.26,2.16,1.28,34.28,0,1
213392,cruise,-4.44,34.02,-87.00,-0.78,2.37,1.26,34.31,0,1
213445,cruise,-4.44,34.07,-86.93,-1.09,2.53,1.23,34.36,0,1
213498,cruise,-4.44,34.12,-86.86,-0.60,1.93,1.65,34.41,0,1
213550,cruise,-4.44,34.13,-86.77,-0.14,1.74,1.63,34.42,0,1
213603,cruise,-4.45,34.17,-86.68,-1.20,1.81,1.60,34.46,0,1
213655,cruise,-4.45,34.24,-86.59,-1.38,1.90,1.55,34.53,0,1
213708,cruise,-4.45,34.29,-86.51,-0.35,1.97,1.52,34.57,0,1
213761,cruise,-4.45,34.29,-86.43,-0.00,2.00,1.50,34.58,0,1
213814,cruise,-4.45,34.29,-86.35,0.18,2.03,1.48,34.58,0,1
213866,cruise,-4.45,34.27,-86.27,0.55,2.05,1.47,34.56,0,1
213919,cruise,-4.45,34.22,-86.18,1.17,2.05,1.47,34.51,0,1
213972,cruise,-4.44,34.16,-86.10,1.22,2.04,1.48,34.45,0,1
214025,cruise,-4.44,34.09,-86.02,1.13,2.03,1.49,34.38,0,1
214078,cruise,-4.44,34.04,-85.95,0.85,2.24,1.07,34.33,0,1
214131,cruise,-4.43,34.01,-85.89,0.55,2.45,1.07,34.29,0,1
214183,cruise,-4.43,33.98,-85.83,0.60,2.66,1.07,34.27,0,1
214236,cruise,-4.43,33.94,-85.77,0.60,2.87,1.07,34.23,0,1
214289,cruise,-4.43,33.91,-85.71,0.59,2.88,1.06,34.20,0,1
214342,cruise,-4.42,33.88,-85.65,0.74,2.88,1.06,34.17,0,1
214394,cruise,-4.42,33.84,-85.59,0.56,2.89,1.06,34.13,0,1
214447,cruise,-4.42,33.82,-85.53,0.56,2.90,1.05,34.10,0,1
214500,cruise,-4.42,33.78,-85.47,0.59,2.90,1.05,34.07,0,1
214552,cruise,-4.41,33.76,-85.42,0.30,2.91,1.04,34.05,0,1
214606,cruise,-4.41,33.74,-85.36,0.37,2.93,1.04,34.03,0,1
214658,cruise,-4.41,33.72,-85.30,0.40,2.94,1.03,34.01,0,1
214711,cruise,-4.41,33.71,-85.24,0.18,2.95,1.02,33.99,0,1
214764,cruise,-4.41,33.70,-85.18,0.05,2.97,1.01,33.99,0,1
214816,cruise,-4.41,33.70,-85.12,0.14,2.99,1.01,33.98,0,1
214869,cruise,-4.41,33.69,-85.07,0.08,3.01,1.00,33.98,0,1
214922,cruise,-4.41,33.69,-85.01,0.10,3.03,0.99,33.97,0,1
214975,cruise,-4.41,33.68,-84.95,0.16,3.04,0.98,33.97,0,1
215028,cruise,-4.41,33.67,-84.90,0.12,3.06,0.97,33.96,0,1
215080,cruise,-4.41,33.66,-84.84,0.23,3.07,0.96,33.95,0,1
215134,cruise,-4.41,33.65,-84.79,0.33,3.09,0.96,33.93,0,1
215186,cruise,-4.40,33.63,-84.73,0.34,3.10,0.95,33.92,0,1
215238,cruise,-4.40,33.61,-84.68,0.35,3.11,0.94,33.90,0,1
215291,cruise,-4.40,33.59,-84.63,0.34,3.12,0.94,33.88,0,1
215344,cruise,-4.40,33.58,-84.57,0.32,3.14,0.93,33.86,0,1
215396,cruise,-4.40,33.56,-84.52,0.36,3.15,0.93,33.85,0,1
215449,cruise,-4.39,33.54,-84.47,0.49,3.16,0.92,33.82,0,1
215502,cruise,-4.39,33.51,-84.41,0.48,3.17,0.92,33.80,0,1
215555,cruise,-4.39,33.49,-84.36,0.53,3.18,0.91,33.77,0,1
215607,cruise,-4.39,33.46,-84.31,0.59,3.18,0.91,33.74,0,1
215660,cruise,-4.38,33.42,-84.26,0.64,3.19,0.91,33.71,0,1
215712,cruise,-4.38,33.39,-84.20,0.69,3.19,0.90,33.67,0,1
215765,cruise,-4.38,33.35,-84.15,0.82,3.20,0.90,33.64,0,1
215818,cruise,-4.37,33.30,-84.10,0.91,3.20,0.90,33.59,0,1
215871,cruise,-4.37,33.25,-84.05,1.21,3.20,0.90,33.53,0,1
215923,cruise,-4.36,33.18,-84.00,1.46,3.19,0.91,33.46,0,1
215977,cruise,-4.35,33.10,-83.95,1.51,3.17,0.91,33.39,0,1
216029,cruise,-4.34,33.01,-83.89,1.86,3.16,0.92,33.29,0,1
216082,cruise,-4.33,32.90,-83.84,2.14,3.13,0.93,33.19,0,1
216134,cruise,-4.32,32.78,-83.79,2.59,3.10,0.95,33.07,0,1
216187,cruise,-4.30,32.62,-83.73,3.67,3.05,0.98,32.90,0,1
216240,cruise,-4.27,32.39,-83.68,4.91,2.96,1.02,32.67,0,1
216295,cruise,-4.24,32.09,-83.61,5.94,2.95,0.74,32.37,0,1
216352,cruise,-4.20,31.73,-83.57,6.62,3.18,0.79,32.01,0,1
216405,cruise,-4.16,31.36,-83.52,7.48,3.30,0.85,31.63,0,1
216457,cruise,-4.11,30.97,-83.47,7.59,3.16,0.92,31.24,0,1
216512,cruise,-4.07,30.56,-83.41,7.16,3.00,1.00,30.83,0,1
216565,cruise,-4.02,30.19,-83.35,7.36,2.91,0.82,30.46,0,1
216617,cruise,-3.98,29.80,-83.31,7.88,3.12,0.80,30.06,0,1
216671,cruise,-3.93,29.37,-83.26,7.86,3.27,0.86,29.63,0,1
216726,cruise,-3.88,28.94,-83.21,7.97,3.12,0.94,29.20,0,1
216779,cruise,-3.82,28.52,-83.15,7.81,2.94,1.03,28.77,0,1
216832,cruise,-3.78,28.14,-83.09,6.61,2.95,0.76,28.40,0,1
216888,cruise,-3.74,27.80,-83.05,6.21,3.17,0.81,28.05,0,1
216941,cruise,-3.70,27.45,-83.00,6.64,3.28,0.86,27.70,0,1
216996,cruise,-3.65,27.08,-82.94,6.88,3.15,0.92,27.32,0,1
217050,cruise,-3.60,26.71,-82.89,6.93,3.01,1.00,26.95,0,1
217103,cruise,-3.56,26.37,-82.83,5.98,2.86,1.07,26.61,0,1
217156,cruise,-3.52,26.06,-82.78,5.67,3.07,0.76,26.30,0,1
217212,cruise,-3.48,25.75,-82.73,5.85,3.30,0.80,25.99,0,1
217265,cruise,-3.44,25.44,-82.69,5.58,3.30,0.85,25.68,0,1
217318,cruise,-3.41,25.15,-82.64,5.54,3.20,0.90,25.38,0,1
217371,cruise,-3.37,24.87,-82.58,4.98,3.10,0.95,25.10,0,1
217426,cruise,-3.34,24.62,-82.53,4.39,3.01,1.00,24.85,0,1
217480,cruise,-3.30,24.38,-82.47,4.57,2.94,0.90,24.60,0,1
217532,cruise,-3.27,24.15,-82.42,4.16,3.15,0.72,24.37,0,1
217585,cruise,-3.25,23.96,-82.38,3.34,3.37,0.74,24.17,0,1
217640,cruise,-3.22,23.77,-82.33,3.63,3.48,0.76,23.99,0,1
217692,cruise,-3.20,23.56,-82.29,4.16,3.43,0.79,23.78,0,1
217746,cruise,-3.17,23.35,-82.24,3.71,3.37,0.81,23.56,0,1
217799,cruise,-3.14,23.17,-82.19,3.03,3.32,0.84,23.38,0,1
217853,cruise,-3.12,22.99,-82.14,3.98,3.27,0.86,23.20,0,1
217906,cruise,-3.09,22.78,-82.09,3.78,3.20,0.90,22.99,0,1
217962,cruise,-3.06,22.58,-82.04,3.59,3.14,0.93,22.79,0,1
218015,cruise,-3.03,22.39,-81.99,3.65,3.17,0.61,22.60,0,1
218068,cruise,-3.01,22.22,-81.95,2.98,3.39,0.63,22.42,0,1
218121,cruise,-2.99,22.05,-81.91,3.34,3.60,0.64,22.25,0,1
218174,cruise,-2.96,21.88,-81.87,3.22,3.68,0.66,22.08,0,1
218226,cruise,-2.94,21.70,-81.83,3.77,3.64,0.68,21.90,0,1
218279,cruise,-2.91,21.51,-81.79,3.65,3.59,0.70,21.70,0,1
218332,cruise,-2.88,21.32,-81.75,3.48,3.55,0.72,21.52,0,1
218384,cruise,-2.85,21.13,-81.71,4.01,3.50,0.75,21.32,0,1
218437,cruise,-2.82,20.92,-81.66,3.84,3.44,0.78,21.11,0,1
218491,cruise,-2.79,20.72,-81.61,3.45,3.39,0.81,20.91,0,1
218543,cruise,-2.77,20.53,-81.57,3.88,3.33,0.84,20.72,0,1
218596,cruise,-2.74,20.34,-81.53,3.55,3.54,0.52,20.52,0,1
218649,cruise,-2.71,20.17,-81.50,3.02,3.75,0.53,20.35,0,1
218702,cruise,-2.68,19.99,-81.46,3.69,3.91,0.55,20.17,0,1
218754,cruise,-2.66,19.80,-81.43,3.82,3.87,0.56,19.98,0,1
218807,cruise,-2.63,19.60,-81.40,3.68,3.83,0.58,19.78,0,1
218860,cruise,-2.60,19.41,-81.36,3.70,3.80,0.60,19.58,0,1
218913,cruise,-2.57,19.22,-81.32,3.69,3.76,0.62,19.39,0,1
218966,cruise,-2.54,19.02,-81.28,3.75,3.71,0.64,19.19,0,1
219019,cruise,-2.51,18.82,-81.24,3.71,3.66,0.67,18.99,0,1
219071,cruise,-2.48,18.65,-81.21,3.39,3.62,0.69,18.81,0,1
219125,cruise,-2.45,18.47,-81.17,3.19,3.80,0.39,18.63,0,1
219177,cruise,-2.43,18.30,-81.15,3.41,4.01,0.40,18.46,0,1
219230,cruise,-2.40,18.13,-81.12,3.27,4.18,0.41,18.29,0,1
219283,cruise,-2.37,17.94,-81.09,3.86,4.15,0.42,18.10,0,1
219336,cruise,-2.34,17.73,-81.07,3.98,4.12,0.44,17.89,0,1
219388,cruise,-2.31,17.53,-81.04,3.83,4.09,0.45,17.68,0,1
219441,cruise,-2.27,17.33,-81.01,4.03,4.06,0.47,17.47,0,1
219495,cruise,-2.24,17.11,-80.98,4.14,4.02,0.49,17.25,0,1
219548,cruise,-2.20,16.89,-80.95,4.10,3.98,0.51,17.03,0,1
219600,cruise,-2.17,16.68,-80.92,3.94,4.04,0.24,16.82,0,1
219653,cruise,-2.14,16.48,-80.90,4.03,4.25,0.25,16.62,0,1
219706,cruise,-2.10,16.26,-80.88,4.19,4.46,0.26,16.40,0,1
219759,cruise,-2.07,16.05,-80.86,3.86,4.46,0.27,16.18,0,1
219812,cruise,-2.04,15.85,-80.84,3.80,4.45,0.28,15.99,0,1
219864,cruise,-2.00,15.64,-80.82,4.40,4.43,0.29,15.77,0,1
219917,cruise,-1.96,15.40,-80.80,4.47,4.40,0.30,15.53,0,1
219970,cruise,-1.93,15.18,-80.78,4.13,4.38,0.31,15.30,0,1
220023,cruise,-1.90,14.98,-80.76,3.71,4.35,0.32,15.09,0,1
220076,cruise,-1.86,14.79,-80.74,3.54,4.49,0.08,14.91,0,1
220128,cruise,-1.83,14.60,-80.73,3.54,4.70,0.08,14.72,0,1
220182,cruise,-1.81,14.42,-80.72,3.30,4.83,0.08,14.54,0,1
220234,cruise,-1.78,14.26,-80.71,3.13,4.83,0.09,14.37,0,1
220287,cruise,-1.75,14.09,-80.70,3.27,4.83,0.09,14.20,0,1
220340,cruise,-1.72,13.92,-80.69,3.23,4.82,0.09,14.03,0,1
220392,cruise,-1.70,13.75,-80.68,3.31,4.82,0.09,13.86,0,1
220445,cruise,-1.67,13.58,-80.67,3.55,4.82,0.09,13.68,0,1
220499,cruise,-1.64,13.39,-80.66,3.47,4.81,0.09,13.49,0,1
220551,cruise,-1.60,13.19,-80.65,4.06,4.81,0.10,13.29,0,1
220604,cruise,-1.57,12.98,-80.64,3.90,4.78,-0.11,13.08,0,1
220656,cruise,-1.54,12.79,-80.64,3.71,4.77,-0.12,12.88,0,1
220709,cruise,-1.50,12.59,-80.64,4.16,4.76,-0.12,12.68,0,1
220762,cruise,-1.47,12.36,-80.64,4.30,4.75,-0.13,12.45,0,1
220815,cruise,-1.43,12.15,-80.64,3.84,4.73,-0.13,12.23,0,1
220868,cruise,-1.40,11.95,-80.64,3.90,4.72,-0.14,12.03,0,1
220920,cruise,-1.36,11.73,-80.64,4.39,4.71,-0.15,11.81,0,1
220973,cruise,-1.32,11.49,-80.64,4.56,4.69,-0.15,11.57,0,1
221026,cruise,-1.29,11.27,-80.65,4.19,4.38,-0.32,11.34,0,1
221079,cruise,-1.25,11.03,-80.66,4.73,4.32,-0.34,11.10,0,1
221132,cruise,-1.21,10.79,-80.67,4.45,4.29,-0.36,10.85,0,1
221194,cruise,-1.17,10.54,-80.68,4.08,4.25,-0.37,10.60,0,1
221298,cruise,-1.10,10.14,-80.71,3.86,4.19,-0.40,10.20,0,1
221364,cruise,-1.06,9.88,-80.73,4.07,4.15,-0.43,9.93,0,1
221416,cruise,-1.02,9.67,-80.74,4.05,4.11,-0.45,9.72,0,1
221469,cruise,-0.99,9.45,-80.76,4.20,4.06,-0.47,9.50,0,1
221522,cruise,-0.95,9.23,-80.78,3.78,4.02,-0.49,9.28,0,1
221575,cruise,-0.93,9.07,-80.80,2.72,3.98,-0.51,9.12,0,1
221627,cruise,-0.90,8.92,-80.82,3.49,3.95,-0.53,8.96,0,1
221680,cruise,-0.87,8.72,-80.84,3.63,3.90,-0.55,8.77,0,1
221733,cruise,-0.84,8.55,-80.86,3.24,3.85,-0.57,8.59,0,1
221785,cruise,-0.82,8.39,-80.88,2.97,3.81,-0.60,8.43,0,1
221838,cruise,-0.79,8.22,-80.91,3.60,3.76,-0.62,8.25,0,1
221891,cruise,-0.76,8.03,-80.94,3.43,3.70,-0.65,8.07,0,1
221943,cruise,-0.73,7.86,-80.96,3.16,3.64,-0.68,7.89,0,1
221998,cruise,-0.71,7.70,-80.99,3.12,3.58,-0.71,7.73,0,1
222050,cruise,-0.68,7.54,-81.02,2.71,3.52,-0.74,7.58,0,1
222103,cruise,-0.66,7.40,-81.05,2.85,3.46,-0.77,7.43,0,1
222156,cruise,-0.64,7.25,-81.09,3.11,3.40,-0.80,7.27,0,1
222208,cruise,-0.61,7.08,-81.12,3.28,3.32,-0.84,7.10,0,1
222260,cruise,-0.58,6.92,-81.16,2.75,3.24,-0.88,6.95,0,1
222313,cruise,-0.56,6.77,-81.20,3.32,3.15,-0.92,6.79,0,1
222366,cruise,-0.53,6.59,-81.24,3.27,3.05,-0.98,6.61,0,1
222419,cruise,-0.51,6.42,-81.28,3.12,2.94,-1.03,6.44,0,1
222471,cruise,-0.49,6.28,-81.33,2.41,2.84,-1.08,6.30,0,1
222525,cruise,-0.47,6.15,-81.38,2.45,2.75,-1.12,6.17,0,1
222577,cruise,-0.45,6.02,-81.43,2.67,2.65,-1.17,6.04,0,1
222629,braking,-0.42,5.88,-81.48,2.95,2.03,-0.59,5.89,0,1
222682,braking,-0.40,5.71,-81.49,3.40,1.24,0.00,5.73,0,1
222734,braking,-0.38,5.55,-81.48,2.87,0.45,0.00,5.56,0,1
222786,braking,-0.35,5.40,-81.48,2.67,0.00,0.00,5.41,0,1
222838,braking,-0.34,5.29,-81.47,1.85,0.00,0.00,5.30,0,1
222891,braking,-0.32,5.21,-81.46,1.47,0.00,0.00,5.22,0,1
222945,braking,-0.31,5.12,-81.46,1.80,0.00,0.00,5.13,0,1
223002,braking,-0.30,5.03,-81.45,1.47,0.00,0.00,5.04,0,1
223057,braking,-0.29,4.96,-81.44,0.88,0.00,0.00,4.97,0,1
223109,braking,-0.28,4.91,-81.44,1.07,0.00,0.00,4.92,0,1
223162,braking,-0.27,4.86,-81.43,0.91,0.00,0.00,4.87,0,1
223215,braking,-0.27,4.83,-81.43,0.55,0.00,0.00,4.83,0,1
223269,braking,-0.26,4.80,-81.42,0.32,0.00,0.00,4.81,0,1
223321,braking,-0.26,4.79,-81.41,0.34,0.00,0.00,4.79,0,1
223373,braking,-0.26,4.77,-81.41,0.17,0.00,0.00,4.78,0,1
223426,braking,-0.26,4.77,-81.40,-0.01,0.00,0.00,4.78,0,1
223482,braking,-0.26,4.77,-81.39,-0.06,0.00,0.00,4.78,0,1
223536,braking,-0.26,4.78,-81.39,-0.02,0.00,0.00,4.78,0,1
223589,braking,-0.26,4.78,-81.38,-0.07,0.00,0.00,4.78,0,1
223641,braking,-0.26,4.78,-81.38,-0.12,0.00,0.00,4.79,0,1
223693,braking,-0.26,4.79,-81.37,-0.06,0.00,0.00,4.79,0,1
223747,braking,-0.26,4.79,-81.36,0.03,0.00,0.00,4.79,0,1
223800,braking,-0.26,4.78,-81.36,0.12,0.00,0.00,4.79,0,1
223852,braking,-0.26,4.78,-81.35,0.03,0.00,0.00,4.79,0,1
223905,braking,-0.26,4.77,-81.35,0.24,0.00,0.00,4.78,0,1
223958,braking,-0.26,4.76,-81.34,0.25,0.00,0.00,4.77,0,1
224011,braking,-0.26,4.75,-81.33,0.19,0.00,0.00,4.76,0,1
224063,braking,-0.25,4.74,-81.33,0.26,0.00,0.00,4.74,0,1
224115,braking,-0.25,4.72,-81.32,0.32,0.00,0.00,4.73,0,1
224169,braking,-0.25,4.71,-81.31,0.28,0.00,0.00,4.71,0,1
224221,braking,-0.25,4.69,-81.31,0.25,0.00,0.00,4.70,0,1
224274,braking,-0.24,4.68,-81.30,0.29,0.00,0.00,4.68,0,1
224326,braking,-0.24,4.66,-81.30,0.26,0.00,0.00,4.67,0,1
224379,braking,-0.24,4.65,-81.29,0.26,0.00,0.00,4.66,0,1
224432,braking,-0.24,4.63,-81.28,0.30,0.00,0.00,4.64,0,1
224484,braking,-0.24,4.62,-81.28,0.14,0.00,0.00,4.63,0,1
224537,braking,-0.24,4.62,-81.27,0.26,0.00,0.00,4.62,0,1
224592,braking,-0.23,4.60,-81.27,0.39,0.00,0.00,4.60,0,1
224644,braking,-0.23,4.58,-81.26,0.38,0.00,0.00,4.58,0,1
224696,braking,-0.23,4.55,-81.25,0.45,0.00,0.00,4.56,0,1
224748,braking,-0.22,4.53,-81.25,0.55,0.00,0.00,4.53,0,1
224800,braking,-0.22,4.50,-81.24,0.44,0.00,0.00,4.51,0,1
224852,braking,-0.21,4.48,-81.24,0.63,0.00,0.00,4.48,0,1
224904,braking,-0.21,4.44,-81.23,0.70,0.00,0.00,4.44,0,1
224957,braking,-0.20,4.40,-81.22,0.69,0.00,0.00,4.41,0,1
225009,braking,-0.20,4.37,-81.22,0.59,0.00,0.00,4.38,0,1
225061,braking,-0.19,4.33,-81.21,0.78,0.00,0.00,4.34,0,1
225114,braking,-0.19,4.29,-81.21,0.78,0.00,0.00,4.30,0,1
225166,braking,-0.18,4.26,-81.20,0.61,0.00,0.00,4.26,0,1
225217,braking,-0.17,4.23,-81.19,0.73,0.00,0.00,4.23,0,1
225270,braking,-0.17,4.19,-81.19,0.63,0.00,0.00,4.19,0,1
225322,braking,-0.17,4.17,-81.18,0.34,0.00,0.00,4.17,0,1
225374,braking,-0.16,4.15,-81.18,0.44,0.00,0.00,4.15,0,1
225426,braking,-0.16,4.12,-81.17,0.37,0.00,0.00,4.13,0,1
225479,braking,-0.16,4.11,-81.16,0.17,0.00,0.00,4.11,0,1
225531,braking,-0.16,4.10,-81.16,0.18,0.00,0.00,4.11,0,1
225582,braking,-0.15,4.09,-81.15,0.15,0.00,0.00,4.10,0,1
225635,braking,-0.15,4.09,-81.15,-0.01,0.00,0.00,4.09,0,1
225687,braking,-0.15,4.09,-81.14,0.01,0.00,0.00,4.09,0,1
225739,braking,-0.15,4.09,-81.13,0.02,0.00,0.00,4.09,0,1
225791,braking,-0.15,4.09,-81.13,0.01,0.00,0.00,4.09,0,1
225843,braking,-0.15,4.09,-81.12,-0.06,0.00,0.00,4.09,0,1
225895,braking,-0.15,4.09,-81.12,-0.02,0.00,0.00,4.10,0,1
225947,braking,-0.15,4.09,-81.11,0.10,0.00,0.00,4.09,0,1
225999,braking,-0.15,4.09,-81.10,0.05,0.00,0.00,4.09,0,1
226052,braking,-0.15,4.08,-81.10,0.10,0.00,0.00,4.09,0,1
226103,braking,-0.15,4.08,-81.09,0.11,0.00,0.00,4.08,0,1
226156,braking,-0.15,4.07,-81.09,0.09,0.00,0.00,4.08,0,1
226208,braking,-0.15,4.07,-81.08,0.21,0.00,0.00,4.07,0,1
226259,braking,-0.15,4.06,-81.07,0.05,0.00,0.00,4.06,0,1
226311,braking,-0.15,4.05,-81.07,0.14,0.00,0.00,4.06,0,1
226364,braking,-0.15,4.05,-81.06,0.11,0.00,0.00,4.05,0,1
226416,braking,-0.15,4.04,-81.06,0.15,0.00,0.00,4.04,0,1
226468,braking,-0.15,4.04,-81.05,0.06,0.00,0.00,4.04,0,1
226520,braking,-0.14,4.03,-81.05,0.08,0.00,0.00,4.04,0,1
226572,braking,-0.14,4.03,-81.04,0.16,0.00,0.00,4.03,0,1
226624,braking,-0.14,4.02,-81.03,0.10,0.00,0.00,4.02,0,1
226676,braking,-0.14,4.01,-81.03,0.08,0.00,0.00,4.02,0,1
226729,braking,-0.14,4.02,-81.02,-0.09,0.00,0.00,4.02,0,1
226781,braking,-0.14,4.02,-81.02,-0.06,0.00,0.00,4.02,0,1
226833,braking,-0.14,4.02,-81.01,0.03,0.00,0.00,4.02,0,1
226885,braking,-0.14,4.02,-81.00,0.05,0.00,0.00,4.02,0,1
226937,braking,-0.14,4.02,-81.00,-0.04,0.00,0.00,4.02,0,1
226989,braking,-0.14,4.02,-80.99,0.01,0.00,0.00,4.02,0,1
227041,braking,-0.14,4.01,-80.99,0.16,0.00,0.00,4.02,0,1
227093,braking,-0.14,4.00,-80.98,0.16,0.00,0.00,4.01,0,1
227146,braking,-0.14,4.00,-80.97,0.06,0.00,0.00,4.00,0,1
227198,braking,-0.14,4.00,-80.97,0.03,0.00,0.00,4.00,0,1
227250,dwelling,-0.14,3.99,-80.96,0.14,0.00,0.00,4.00,592,1
227302,dwelling,-0.14,3.99,-80.96,-0.00,0.00,0.00,3.99,582,1
