T_ms,lifecycle,substate,x,y,speed,adv_v,turn_v,dist_wp,wps_left,yaw_odo,yaw_mag,yaw_fused,cal_status
96035,running,cruise,3.72,46.28,1.35,2.00,-1.50,5.26,2,168.93,-141.16,-141.33,done
96093,running,cruise,3.66,46.23,1.33,2.00,-1.50,5.25,2,169.03,-141.16,-141.19,done
96151,running,cruise,3.61,46.19,1.13,2.02,-1.49,5.25,2,169.13,-139.50,-140.60,done
96210,running,cruise,3.56,46.15,1.03,2.01,-1.50,5.24,2,169.23,-141.90,-140.81,done
96269,running,cruise,3.50,46.11,1.48,2.02,-1.49,5.24,2,169.33,-139.20,-140.36,done
96327,running,cruise,3.43,46.05,1.58,2.00,-1.50,5.24,2,169.43,-141.68,-140.56,done
96385,running,cruise,3.36,45.99,1.49,1.98,-1.51,5.23,2,169.53,-141.68,-140.94,done
96443,running,cruise,3.29,45.93,1.54,1.99,-1.50,5.23,2,169.63,-139.16,-140.40,done
96501,running,cruise,3.22,45.87,1.67,2.01,-1.49,5.24,2,169.73,-139.16,-139.83,done
96560,running,cruise,3.14,45.81,1.72,2.02,-1.49,5.24,2,169.83,-139.26,-139.52,done
96618,running,cruise,3.07,45.74,1.65,2.01,-1.50,5.25,2,169.93,-140.25,-139.64,done
96677,running,cruise,2.99,45.68,1.83,1.99,-1.51,5.26,2,170.03,-140.25,-139.81,done
96735,running,cruise,2.91,45.61,1.81,1.99,-1.51,5.27,2,170.12,-139.20,-139.59,done
96794,running,cruise,2.83,45.54,1.83,1.99,-1.51,5.28,2,170.23,-139.20,-139.36,done
96852,running,cruise,2.75,45.48,1.55,1.98,-1.51,5.30,2,170.33,-139.84,-139.41,done
96910,running,cruise,2.68,45.41,1.84,1.96,-1.52,5.31,2,170.43,-139.84,-139.51,done
96968,running,cruise,2.60,45.34,1.64,1.95,-1.52,5.33,2,170.53,-139.87,-139.57,done
97027,running,cruise,2.53,45.28,1.70,1.97,-1.52,5.35,2,170.63,-137.89,-139.02,done
97085,running,cruise,2.45,45.21,1.73,1.99,-1.51,5.38,2,170.73,-137.89,-138.49,done
97143,running,cruise,2.37,45.14,1.82,2.00,-1.50,5.40,2,170.83,-137.42,-138.03,done
97202,running,cruise,2.29,45.07,1.82,2.01,-1.50,5.43,2,170.93,-137.42,-137.71,done
97260,running,cruise,2.22,45.01,1.57,1.99,-1.51,5.46,2,171.03,-138.73,-137.91,done
97319,running,cruise,2.15,44.94,1.83,1.96,-1.52,5.50,2,171.13,-138.73,-138.17,done
97379,running,cruise,2.07,44.87,1.58,1.97,-1.51,5.53,2,171.23,-137.14,-137.83,done
97440,running,cruise,2.00,44.81,1.45,1.96,-1.52,5.56,2,171.34,-138.77,-137.97,done
97500,running,cruise,1.94,44.75,1.68,1.93,-1.53,5.59,2,171.44,-138.77,-138.21,done
97559,running,cruise,1.86,44.68,1.61,1.90,-1.55,5.63,2,171.54,-139.65,-138.62,done
97620,running,cruise,1.79,44.62,1.52,1.87,-1.56,5.67,2,171.65,-139.65,-138.96,done
97678,running,cruise,1.72,44.56,1.49,1.88,-1.56,5.70,2,171.76,-138.21,-138.72,done
97736,running,cruise,1.66,44.51,1.45,1.86,-1.57,5.74,2,171.86,-139.53,-138.84,done
97799,running,cruise,1.59,44.45,1.48,1.85,-1.58,5.77,2,171.97,-139.53,-139.03,done
97860,running,cruise,1.53,44.39,1.38,1.84,-1.58,5.81,2,172.08,-138.97,-138.98,done
97922,running,cruise,1.46,44.34,1.45,1.83,-1.58,5.85,2,172.19,-138.97,-138.89,done
97983,running,cruise,1.40,44.28,1.37,1.85,-1.57,5.89,2,172.30,-137.36,-138.36,done
98042,running,cruise,1.34,44.23,1.23,1.83,-1.58,5.93,2,172.41,-139.69,-138.58,done
98101,running,cruise,1.28,44.18,1.31,1.81,-1.60,5.96,2,172.51,-139.69,-138.95,done
98160,running,cruise,1.23,44.13,1.18,1.85,-1.58,6.00,2,172.62,-136.06,-138.07,done
98219,running,cruise,1.18,44.09,1.00,1.89,-1.56,6.03,2,172.72,-136.06,-137.19,done
98279,running,cruise,1.14,44.05,0.80,1.93,-1.53,6.06,2,172.83,-134.61,-136.22,done
98338,running,cruise,1.11,44.02,0.81,1.97,-1.52,6.08,2,172.93,-134.61,-135.50,done
98397,running,cruise,1.08,43.99,0.67,1.96,-1.52,6.11,2,173.03,-136.08,-135.51,done
98456,running,cruise,1.05,43.96,0.67,1.96,-1.52,6.13,2,173.14,-135.29,-135.42,done
98533,running,cruise,1.02,43.93,0.62,1.97,-1.52,6.16,2,173.26,-135.29,-135.27,done
98653,running,cruise,0.97,43.88,0.60,1.97,-1.52,6.20,2,173.47,-135.34,-135.14,done
98766,running,cruise,0.92,43.83,0.57,1.94,-1.53,6.24,2,173.66,-136.46,-135.41,done
98848,running,cruise,0.89,43.80,0.49,1.99,-1.51,6.26,2,173.81,-132.42,-134.50,done
98906,running,cruise,0.86,43.77,0.79,2.04,-1.48,6.29,2,173.91,-132.42,-133.59,done
98965,running,cruise,0.83,43.74,0.72,2.01,-1.50,6.32,2,174.01,-135.79,-134.07,done
99023,running,cruise,0.80,43.71,0.70,1.97,-1.52,6.34,2,174.11,-135.79,-134.68,done
99081,running,cruise,0.77,43.68,0.74,1.95,-1.53,6.37,2,174.21,-135.29,-134.90,done
99139,running,cruise,0.74,43.65,0.69,1.94,-1.53,6.40,2,174.31,-135.29,-134.98,done
99197,running,cruise,0.71,43.62,0.80,1.93,-1.54,6.42,2,174.42,-135.77,-135.17,done
99256,running,cruise,0.67,43.58,0.86,1.92,-1.54,6.45,2,174.52,-135.02,-135.11,done
99315,running,cruise,0.64,43.55,0.73,1.93,-1.54,6.48,2,174.62,-135.02,-135.00,done
99374,running,cruise,0.61,43.52,0.69,1.93,-1.54,6.51,2,174.72,-134.87,-134.88,done
99432,running,cruise,0.58,43.49,0.90,1.93,-1.54,6.54,2,174.83,-134.87,-134.80,done
99490,running,cruise,0.54,43.45,0.87,1.93,-1.53,6.57,2,174.93,-134.48,-134.63,done
99549,running,cruise,0.51,43.41,0.89,1.93,-1.53,6.61,2,175.03,-134.48,-134.50,done
99607,running,cruise,0.47,43.37,1.01,1.89,-1.56,6.64,2,175.13,-137.00,-135.17,done
99665,running,cruise,0.42,43.33,1.14,1.95,-1.53,6.68,2,175.23,-130.94,-134.00,done
99723,running,cruise,0.38,43.29,0.94,2.02,-1.49,6.73,2,175.34,-130.94,-132.70,done
99783,running,cruise,0.34,43.24,1.12,2.00,-1.50,6.77,2,175.44,-133.89,-132.81,done
99841,running,cruise,0.29,43.19,1.32,1.97,-1.51,6.82,2,175.54,-133.89,-133.17,done
99899,running,cruise,0.23,43.12,1.49,1.98,-1.51,6.88,2,175.64,-132.52,-132.97,done
99957,running,cruise,0.18,43.06,1.39,1.98,-1.51,6.94,2,175.74,-132.52,-132.72,done
100016,running,cruise,0.12,43.01,1.42,2.01,-1.49,6.99,2,175.84,-130.96,-132.09,done
100074,running,cruise,0.06,42.93,1.93,2.00,-1.50,7.07,2,175.94,-132.87,-132.14,done
100132,running,cruise,-0.03,42.84,2.33,1.97,-1.51,7.16,2,176.04,-132.87,-132.36,done
100191,running,cruise,-0.11,42.75,1.81,1.95,-1.53,7.25,2,176.14,-132.90,-132.50,done
100249,running,cruise,-0.18,42.67,2.19,1.93,-1.53,7.33,2,176.24,-132.90,-132.58,done
100308,running,cruise,-0.29,42.56,2.62,1.90,-1.55,7.45,2,176.34,-133.76,-132.89,done
100366,running,cruise,-0.38,42.45,2.27,1.91,-1.55,7.56,2,176.44,-131.43,-132.46,done
100424,running,cruise,-0.47,42.36,2.06,1.92,-1.54,7.65,2,176.55,-131.43,-131.97,done
100483,running,cruise,-0.55,42.27,2.38,1.94,-1.53,7.75,2,176.65,-130.84,-131.50,done
100541,running,cruise,-0.64,42.17,2.06,1.94,-1.53,7.86,2,176.75,-130.84,-131.16,done
100599,running,cruise,-0.72,42.08,2.14,1.90,-1.55,7.95,2,176.85,-133.33,-131.71,done
100658,running,cruise,-0.80,41.98,2.34,1.85,-1.58,8.06,2,176.95,-133.33,-132.28,done
100716,running,cruise,-0.89,41.89,2.30,1.81,-1.59,8.16,2,177.06,-133.21,-132.59,done
100775,running,cruise,-0.98,41.79,2.32,1.75,-1.62,8.27,2,177.17,-135.34,-133.40,done
100834,running,cruise,-1.08,41.68,2.46,1.70,-1.65,8.39,2,177.27,-135.34,-134.10,done
100892,running,cruise,-1.18,41.58,2.47,1.72,-1.64,8.50,2,177.38,-131.48,-133.35,done
100950,running,cruise,-1.27,41.48,2.24,1.75,-1.62,8.61,2,177.49,-131.48,-132.52,done
101008,running,cruise,-1.37,41.38,2.52,1.78,-1.61,8.73,2,177.59,-130.50,-131.73,done
101066,running,cruise,-1.47,41.27,2.64,1.80,-1.60,8.86,2,177.70,-130.50,-131.15,done
101125,running,cruise,-1.56,41.16,2.34,1.81,-1.60,8.98,2,177.80,-130.37,-130.77,done
101183,running,cruise,-1.65,41.06,2.21,1.75,-1.62,9.09,2,177.91,-133.14,-131.37,done
101241,running,cruise,-1.73,40.96,2.36,1.70,-1.65,9.20,2,178.02,-133.14,-132.00,done
101300,running,cruise,-1.82,40.86,2.10,1.69,-1.65,9.32,2,178.13,-131.52,-131.88,done
101358,running,cruise,-1.89,40.78,1.77,1.69,-1.65,9.41,2,178.23,-131.52,-131.66,done
101417,running,cruise,-1.96,40.71,1.52,1.66,-1.67,9.49,2,178.34,-133.08,-131.99,done
101475,running,cruise,-2.02,40.65,1.46,1.63,-1.68,9.57,2,178.45,-133.08,-132.35,done
101533,running,cruise,-2.07,40.59,1.30,1.62,-1.69,9.64,2,178.56,-132.66,-132.43,done
101591,running,cruise,-2.12,40.53,1.19,1.69,-1.65,9.70,2,178.67,-127.82,-130.98,done
101650,running,cruise,-2.15,40.49,0.76,1.77,-1.62,9.75,2,178.78,-127.82,-129.63,done
101708,running,cruise,-2.18,40.46,0.78,1.76,-1.62,9.79,2,178.89,-130.48,-129.63,done
101766,running,cruise,-2.21,40.42,0.92,1.74,-1.63,9.83,2,178.99,-130.48,-129.89,done
101825,running,cruise,-2.24,40.39,0.50,1.77,-1.62,9.87,2,179.10,-128.23,-129.37,done
101883,running,cruise,-2.26,40.37,0.34,1.80,-1.60,9.89,2,179.21,-128.23,-128.83,done
101942,running,cruise,-2.27,40.36,0.23,1.79,-1.61,9.91,2,179.31,-129.78,-128.98,done
102000,running,cruise,-2.27,40.35,0.23,1.73,-1.64,9.92,2,179.42,-131.94,-129.87,done
102059,running,cruise,-2.29,40.33,0.39,1.68,-1.66,9.93,2,179.53,-131.94,-130.62,done
102117,running,cruise,-2.30,40.32,0.29,1.69,-1.66,9.95,2,179.64,-129.97,-130.47,done
102175,running,cruise,-2.31,40.31,0.25,1.70,-1.65,9.97,2,179.74,-129.97,-130.19,done
102233,running,cruise,-2.32,40.29,0.35,1.74,-1.63,9.98,2,179.85,-128.26,-129.50,done
102293,running,cruise,-2.33,40.27,0.43,1.74,-1.63,10.00,2,179.96,-130.18,-129.50,done
102351,running,cruise,-2.35,40.25,0.54,1.72,-1.64,10.03,2,-179.93,-130.18,-129.69,done
102409,running,cruise,-2.37,40.23,0.43,1.75,-1.62,10.05,2,-179.82,-128.15,-129.19,done
102468,running,cruise,-2.39,40.21,0.56,1.78,-1.61,10.08,2,-179.72,-128.15,-128.69,done
102526,running,cruise,-2.41,40.18,0.76,1.79,-1.60,10.11,2,-179.61,-128.22,-128.42,done
102584,running,cruise,-2.44,40.14,0.72,1.80,-1.60,10.15,2,-179.51,-128.22,-128.26,done
102642,running,cruise,-2.46,40.11,0.76,1.78,-1.61,10.19,2,-179.40,-128.98,-128.40,done
102701,running,cruise,-2.50,40.07,0.96,1.77,-1.61,10.24,2,-179.30,-128.73,-128.48,done
102759,running,cruise,-2.53,40.03,1.00,1.76,-1.62,10.29,2,-179.19,-128.73,-128.50,done
102818,running,cruise,-2.57,39.98,0.94,1.72,-1.64,10.34,2,-179.08,-130.43,-129.03,done
102876,running,cruise,-2.60,39.94,0.93,1.69,-1.66,10.39,2,-178.97,-130.43,-129.51,done
102934,running,cruise,-2.64,39.90,1.00,1.72,-1.64,10.44,2,-178.86,-127.47,-128.91,done
102993,running,cruise,-2.67,39.85,0.87,1.75,-1.62,10.49,2,-178.76,-127.47,-128.25,done
103051,running,cruise,-2.70,39.82,0.80,1.74,-1.63,10.54,2,-178.65,-129.05,-128.33,done
103110,running,cruise,-2.74,39.77,1.10,1.74,-1.63,10.59,2,-178.54,-128.08,-128.25,done
103168,running,cruise,-2.78,39.72,1.04,1.74,-1.63,10.65,2,-178.44,-128.08,-128.10,done
103227,running,cruise,-2.81,39.67,1.01,1.68,-1.66,10.70,2,-178.33,-130.95,-128.87,done
103285,running,cruise,-2.86,39.62,1.23,1.63,-1.69,10.76,2,-178.22,-130.95,-129.62,done
103344,running,cruise,-2.90,39.57,1.14,1.66,-1.67,10.83,2,-178.11,-127.39,-129.00,done
103402,running,cruise,-2.94,39.52,0.94,1.69,-1.65,10.88,2,-178.00,-127.39,-128.27,done
103460,running,cruise,-2.98,39.47,1.27,1.67,-1.66,10.94,2,-177.89,-129.48,-128.46,done
103519,running,cruise,-3.03,39.41,1.27,1.74,-1.63,11.01,2,-177.78,-124.57,-127.31,done
103577,running,cruise,-3.06,39.36,0.94,1.81,-1.60,11.07,2,-177.67,-124.57,-126.13,done
103640,running,cruise,-3.10,39.31,1.08,1.83,-1.59,11.13,2,-177.56,-125.50,-125.70,done
103701,running,cruise,-3.14,39.25,1.12,1.83,-1.59,11.20,2,-177.45,-125.50,-125.54,done
103761,running,cruise,-3.18,39.20,1.13,1.84,-1.58,11.26,2,-177.34,-124.53,-125.15,done
103819,running,cruise,-3.22,39.15,0.98,1.90,-1.55,11.32,2,-177.24,-122.46,-124.20,done
103878,running,cruise,-3.25,39.10,1.10,1.94,-1.53,11.38,2,-177.14,-122.46,-123.42,done
103938,running,cruise,-3.29,39.04,1.25,1.90,-1.55,11.44,2,-177.03,-125.69,-123.94,done
104001,running,cruise,-3.34,38.97,1.52,1.85,-1.58,11.53,2,-176.92,-125.69,-124.56,done
104064,running,cruise,-3.39,38.89,1.65,1.88,-1.56,11.62,2,-176.81,-122.31,-123.91,done
104124,running,cruise,-3.45,38.80,1.79,1.82,-1.59,11.72,2,-176.70,-126.73,-124.52,done
104184,running,cruise,-3.51,38.71,2.09,1.75,-1.62,11.83,2,-176.60,-126.73,-125.33,done
104245,running,cruise,-3.59,38.60,2.16,1.76,-1.62,11.96,2,-176.48,-123.93,-124.96,done
104305,running,cruise,-3.67,38.49,2.15,1.78,-1.61,12.08,2,-176.37,-123.93,-124.46,done
104363,running,cruise,-3.74,38.38,2.18,1.73,-1.63,12.20,2,-176.27,-126.25,-124.87,done
104422,running,cruise,-3.81,38.28,2.12,1.66,-1.67,12.32,2,-176.16,-127.37,-125.68,done
104482,running,cruise,-3.89,38.17,2.14,1.60,-1.70,12.45,2,-176.05,-127.37,-126.27,done
104540,running,cruise,-3.97,38.07,2.34,1.58,-1.71,12.57,2,-175.93,-126.36,-126.32,done
104598,running,cruise,-4.05,37.95,2.58,1.57,-1.72,12.71,2,-175.82,-126.36,-126.25,done
104657,running,cruise,-4.14,37.83,2.37,1.58,-1.71,12.85,2,-175.71,-124.95,-125.79,done
104717,running,cruise,-4.21,37.73,2.02,1.59,-1.71,12.97,2,-175.59,-124.95,-125.36,done
104776,running,cruise,-4.28,37.63,2.19,1.57,-1.71,13.09,2,-175.48,-125.64,-125.32,done
104835,running,cruise,-4.36,37.52,2.45,1.55,-1.72,13.22,2,-175.37,-125.61,-125.35,done
104896,running,cruise,-4.45,37.40,2.10,1.53,-1.73,13.36,2,-175.25,-125.61,-125.37,done
104955,running,cruise,-4.52,37.30,2.10,1.49,-1.76,13.48,2,-175.13,-126.85,-125.75,done
105013,running,cruise,-4.60,37.19,2.56,1.45,-1.78,13.61,2,-175.02,-126.85,-126.10,done
105071,running,cruise,-4.68,37.07,2.38,1.37,-1.81,13.75,2,-174.90,-128.81,-126.91,done
105130,running,cruise,-4.77,36.96,2.43,1.36,-1.82,13.88,2,-174.78,-126.06,-126.75,done
105189,running,cruise,-4.85,36.85,2.57,1.36,-1.82,14.02,2,-174.67,-126.06,-126.39,done
105247,running,cruise,-4.94,36.73,2.13,1.32,-1.84,14.15,2,-174.55,-128.26,-126.83,done
105306,running,cruise,-5.01,36.64,1.77,1.27,-1.87,14.26,2,-174.43,-128.26,-127.31,done
105364,running,cruise,-5.07,36.56,1.87,1.25,-1.88,14.36,2,-174.30,-127.51,-127.38,done
105423,running,cruise,-5.13,36.48,1.85,1.23,-1.88,14.47,2,-174.18,-127.51,-127.34,done
105481,running,cruise,-5.20,36.39,1.92,1.21,-1.90,14.57,2,-174.06,-128.17,-127.51,done
105540,running,cruise,-5.26,36.30,1.70,1.19,-1.90,14.67,2,-173.94,-127.42,-127.46,done
105598,running,cruise,-5.33,36.22,1.92,1.19,-1.91,14.77,2,-173.81,-127.42,-127.35,done
105656,running,cruise,-5.40,36.13,1.89,1.17,-1.91,14.88,2,-173.69,-127.40,-127.28,done
105715,running,cruise,-5.46,36.05,1.65,1.16,-1.92,14.98,2,-173.57,-127.40,-127.23,done
105774,running,cruise,-5.52,35.96,1.91,1.23,-1.88,15.08,2,-173.44,-122.99,-125.87,done
105832,running,cruise,-5.58,35.89,1.39,1.30,-1.85,15.18,2,-173.32,-122.99,-124.62,done
105891,running,cruise,-5.62,35.82,1.53,1.31,-1.85,15.26,2,-173.20,-124.44,-124.32,done
105949,running,cruise,-5.68,35.74,1.73,1.29,-1.85,15.35,2,-173.08,-124.70,-124.35,done
106007,running,cruise,-5.73,35.66,1.60,1.27,-1.86,15.44,2,-172.96,-124.70,-124.40,done
106066,running,cruise,-5.78,35.59,1.50,1.28,-1.86,15.53,2,-172.84,-123.81,-124.16,done
106124,running,cruise,-5.83,35.51,1.53,1.28,-1.86,15.61,2,-172.72,-123.81,-123.93,done
106182,running,cruise,-5.88,35.44,1.54,1.23,-1.88,15.70,2,-172.60,-125.73,-124.37,done
106241,running,cruise,-5.93,35.36,1.68,1.19,-1.91,15.79,2,-172.47,-125.73,-124.82,done
106300,running,cruise,-5.99,35.28,1.60,1.18,-1.91,15.89,2,-172.35,-124.28,-124.65,done
106358,running,cruise,-6.04,35.22,1.37,1.17,-1.91,15.97,2,-172.22,-125.04,-124.64,done
106417,running,cruise,-6.09,35.15,1.64,1.15,-1.92,16.05,2,-172.10,-125.04,-124.70,done
106475,running,cruise,-6.14,35.07,1.52,1.12,-1.94,16.14,2,-171.98,-125.80,-124.97,done
106533,running,cruise,-6.19,35.00,1.46,1.09,-1.95,16.23,2,-171.85,-125.80,-125.21,done
106592,running,cruise,-6.24,34.93,1.40,1.08,-1.96,16.31,2,-171.72,-125.05,-125.13,done
106650,running,cruise,-6.28,34.87,1.25,1.08,-1.96,16.38,2,-171.60,-124.81,-124.93,done
106708,running,cruise,-6.32,34.80,1.40,1.08,-1.96,16.46,2,-171.47,-124.81,-124.79,done
106767,running,cruise,-6.37,34.74,1.42,1.13,-1.93,16.54,2,-171.35,-121.85,-123.81,done
106834,running,cruise,-6.42,34.67,1.31,1.18,-1.91,16.62,2,-171.21,-121.85,-122.92,done
106949,running,cruise,-6.52,34.51,2.02,1.16,-1.92,16.80,2,-170.97,-123.39,-122.77,done
107062,running,cruise,-6.66,34.29,1.93,1.15,-1.92,17.06,2,-170.73,-121.60,-122.30,done
107155,running,cruise,-6.71,34.21,0.61,1.16,-1.92,17.16,2,-170.52,-121.99,-121.98,done
107213,running,cruise,-6.76,34.13,2.06,1.12,-1.94,17.24,2,-170.40,-123.11,-122.23,done
107273,running,cruise,-6.82,34.03,1.98,1.07,-1.97,17.37,2,-170.27,-123.92,-122.73,done
107331,running,cruise,-6.87,33.95,1.12,1.03,-1.99,17.46,2,-170.14,-123.92,-123.11,done
107389,running,cruise,-6.91,33.90,0.92,1.01,-1.99,17.52,2,-170.01,-123.39,-123.18,done
107448,running,cruise,-6.93,33.86,0.89,1.00,-2.00,17.57,2,-169.88,-123.39,-123.17,done
107506,running,cruise,-6.96,33.82,0.80,1.00,-2.03,17.62,2,-169.75,-126.51,-124.10,done
107564,running,cruise,-6.98,33.78,0.62,1.00,-2.03,17.66,2,-169.62,-123.15,-123.96,done
107623,running,cruise,-7.00,33.76,0.50,1.00,-2.02,17.69,2,-169.49,-123.15,-123.54,done
107681,running,cruise,-7.01,33.74,0.34,1.00,-2.01,17.71,2,-169.36,-122.84,-123.19,done
107740,running,cruise,-7.02,33.72,0.28,1.00,-2.00,17.73,2,-169.23,-122.84,-122.95,done
107799,running,cruise,-7.03,33.71,0.25,1.00,-2.02,17.74,2,-169.10,-124.91,-123.43,done
107857,running,cruise,-7.04,33.69,0.39,1.00,-2.04,17.76,2,-168.97,-124.91,-123.93,done
107915,running,cruise,-7.05,33.68,0.11,1.00,-2.04,17.78,2,-168.84,-123.50,-123.80,done
107974,running,cruise,-7.05,33.68,-0.02,1.00,-2.03,17.78,2,-168.71,-123.48,-123.57,done
108032,running,cruise,-7.05,33.68,0.11,1.00,-2.03,17.78,2,-168.58,-123.48,-123.43,done
108091,running,cruise,-7.06,33.67,0.22,1.02,-1.99,17.79,2,-168.45,-120.25,-122.38,done
108149,running,cruise,-7.07,33.66,0.23,1.08,-1.96,17.80,2,-168.32,-120.25,-121.43,done
108207,running,cruise,-7.08,33.64,0.46,1.07,-1.97,17.83,2,-168.20,-122.71,-121.60,done
108266,running,cruise,-7.10,33.61,0.69,1.04,-1.98,17.86,2,-168.07,-122.71,-121.95,done
108325,running,cruise,-7.12,33.57,0.78,1.04,-1.98,17.90,2,-167.94,-121.45,-121.78,done
108383,running,cruise,-7.14,33.54,0.61,1.08,-1.96,17.94,2,-167.81,-120.05,-121.13,done
108442,running,cruise,-7.16,33.51,0.58,1.11,-1.94,17.98,2,-167.69,-120.05,-120.60,done
108500,running,cruise,-7.17,33.48,0.42,1.11,-1.94,18.01,2,-167.56,-120.78,-120.51,done
108558,running,cruise,-7.19,33.46,0.43,1.11,-1.95,18.03,2,-167.44,-120.78,-120.52,done
108617,running,cruise,-7.20,33.44,0.34,1.13,-1.94,18.06,2,-167.31,-119.74,-120.22,done
108675,running,cruise,-7.21,33.42,0.56,1.21,-1.90,18.08,2,-167.19,-116.86,-119.06,done
108734,running,cruise,-7.23,33.39,0.54,1.27,-1.86,18.12,2,-167.06,-116.86,-118.09,done
108793,running,cruise,-7.24,33.36,0.53,1.29,-1.86,18.14,2,-166.94,-117.91,-117.82,done
108852,running,cruise,-7.26,33.33,0.75,1.29,-1.86,18.18,2,-166.82,-117.91,-117.77,done
108910,running,cruise,-7.28,33.29,0.64,1.33,-1.83,18.22,2,-166.70,-115.75,-117.08,done
108969,running,cruise,-7.29,33.27,0.48,1.37,-1.81,18.25,2,-166.58,-115.75,-116.46,done
109027,running,cruise,-7.31,33.23,0.83,1.32,-1.84,18.29,2,-166.46,-119.20,-117.13,done
109085,running,cruise,-7.33,33.19,0.74,1.29,-1.85,18.34,2,-166.34,-117.48,-117.35,done
109144,running,cruise,-7.34,33.16,0.28,1.29,-1.86,18.37,2,-166.22,-117.48,-117.31,done
109202,running,cruise,-7.35,33.15,0.39,1.29,-1.85,18.38,2,-166.10,-117.28,-117.23,done
109261,running,cruise,-7.36,33.12,0.52,1.29,-1.85,18.41,2,-165.98,-117.28,-117.16,done
109320,running,cruise,-7.37,33.11,0.19,1.26,-1.87,18.43,2,-165.86,-118.80,-117.57,done
109378,running,cruise,-7.38,33.09,0.36,1.22,-1.89,18.45,2,-165.74,-118.80,-117.98,done
109437,running,cruise,-7.39,33.07,0.40,1.14,-1.93,18.47,2,-165.61,-121.53,-119.04,done
109495,running,cruise,-7.40,33.06,0.21,1.03,-1.99,18.49,2,-165.49,-123.64,-120.58,done
109554,running,cruise,-7.40,33.05,0.19,1.00,-2.03,18.50,2,-165.36,-123.64,-121.71,done
109612,running,cruise,-7.41,33.04,0.28,1.00,-2.02,18.51,2,-165.23,-120.37,-121.40,done
109671,running,cruise,-7.42,33.03,0.17,1.00,-2.00,18.52,2,-165.10,-120.37,-120.89,done
109729,running,cruise,-7.42,33.02,-0.05,1.11,-1.95,18.53,2,-164.97,-116.22,-119.33,done
109788,running,cruise,-7.42,33.03,-0.07,1.21,-1.89,18.52,2,-164.84,-116.22,-117.99,done
109847,running,cruise,-7.42,33.02,0.51,1.22,-1.89,18.53,2,-164.72,-118.31,-117.82,done
109910,running,cruise,-7.44,32.98,0.72,1.26,-1.87,18.58,2,-164.59,-115.76,-117.15,done
109969,running,cruise,-7.46,32.95,0.37,1.31,-1.85,18.61,2,-164.47,-115.76,-116.50,done
110031,running,cruise,-7.47,32.93,0.49,1.26,-1.87,18.64,2,-164.34,-118.87,-117.05,done
110091,running,cruise,-7.49,32.89,0.62,1.21,-1.90,18.67,2,-164.21,-118.87,-117.69,done
110149,running,cruise,-7.50,32.86,0.51,1.27,-1.86,18.71,2,-164.09,-114.51,-116.75,done
110208,running,cruise,-7.52,32.83,0.65,1.24,-1.88,18.74,2,-163.97,-118.82,-117.06,done
110269,running,cruise,-7.54,32.79,0.63,1.19,-1.91,18.78,2,-163.84,-118.82,-117.67,done
110329,running,cruise,-7.55,32.77,0.36,1.24,-1.88,18.81,2,-163.72,-115.12,-116.92,done
110391,running,cruise,-7.56,32.75,0.33,1.30,-1.85,18.83,2,-163.59,-115.12,-116.10,done
110451,running,cruise,-7.57,32.73,0.47,1.33,-1.83,18.86,2,-163.46,-115.18,-115.63,done
110511,running,cruise,-7.59,32.70,0.63,1.28,-1.86,18.89,2,-163.34,-117.95,-116.19,done
110570,running,cruise,-7.60,32.66,0.73,1.23,-1.89,18.93,2,-163.22,-117.95,-116.81,done
110630,running,cruise,-7.62,32.63,0.56,1.26,-1.87,18.97,2,-163.09,-115.14,-116.32,done
110689,running,cruise,-7.63,32.60,0.50,1.30,-1.85,19.00,2,-162.97,-115.14,-115.76,done
110748,running,cruise,-7.65,32.57,0.76,1.32,-1.84,19.04,2,-162.85,-114.92,-115.35,done
110807,running,cruise,-7.67,32.52,0.96,1.27,-1.87,19.09,2,-162.73,-117.63,-115.91,done
110867,running,cruise,-7.70,32.47,1.02,1.21,-1.89,19.15,2,-162.60,-117.63,-116.51,done
110926,running,cruise,-7.72,32.42,0.79,1.26,-1.87,19.20,2,-162.48,-113.81,-115.71,done
110984,running,cruise,-7.74,32.38,0.68,1.32,-1.84,19.24,2,-162.36,-113.81,-114.86,done
111044,running,cruise,-7.76,32.34,0.87,1.33,-1.84,19.29,2,-162.24,-114.97,-114.70,done
111105,running,cruise,-7.78,32.29,0.91,1.32,-1.84,19.34,2,-162.11,-114.97,-114.71,done
111164,running,cruise,-7.80,32.24,0.96,1.36,-1.82,19.40,2,-161.99,-112.56,-114.00,done
111222,running,cruise,-7.83,32.19,0.83,1.37,-1.82,19.45,2,-161.87,-114.29,-113.85,done
111285,running,cruise,-7.85,32.14,1.05,1.35,-1.83,19.51,2,-161.75,-114.29,-113.93,done
