T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
37180,running,cruise,56.30,7.32,74.34,0.90,1.00,-3.26,43.14,0,3,0.0346,0.1460,75.16,34.34,done
37257,running,cruise,56.32,7.39,74.59,0.85,1.00,-3.26,43.08,0,3,0.0311,0.1469,75.39,35.05,done
37334,running,cruise,56.34,7.46,74.82,1.01,1.00,-3.27,43.01,0,3,0.0311,0.1469,75.63,35.05,done
37412,running,cruise,56.36,7.54,75.05,1.05,1.00,-3.28,42.94,0,3,0.0326,0.1460,75.87,34.74,done
37490,running,cruise,56.38,7.61,75.29,0.80,1.00,-3.29,42.87,0,3,0.0308,0.1586,76.11,35.00,done
37567,running,cruise,56.39,7.67,75.53,0.81,1.00,-3.29,42.81,0,3,0.0309,0.1504,76.35,35.04,done
37644,running,cruise,56.41,7.72,75.76,0.66,1.00,-3.29,42.76,0,3,0.0309,0.1504,76.59,35.04,done
37723,running,cruise,56.41,7.76,75.99,0.19,1.00,-3.27,42.73,0,3,0.0340,0.1523,76.84,34.41,done
37800,running,cruise,56.42,7.77,76.26,0.13,1.00,-3.23,42.72,0,3,0.0259,0.1523,77.08,36.02,done
37878,running,cruise,56.42,7.77,76.48,0.02,1.00,-3.20,42.71,0,3,0.0273,0.1529,77.31,35.74,done
37955,running,cruise,56.42,7.77,76.71,0.02,1.00,-3.16,42.71,0,3,0.0273,0.1529,77.55,35.74,done
38032,running,cruise,56.42,7.78,76.91,0.26,1.00,-3.13,42.70,0,3,0.0329,0.1439,77.77,34.70,done
38110,running,cruise,56.43,7.80,77.14,0.21,1.00,-3.10,42.68,0,3,0.0321,0.1499,78.00,34.82,done
38187,running,cruise,56.43,7.82,77.40,0.28,1.00,-3.06,42.67,0,3,0.0228,0.1455,78.23,36.75,done
38264,running,cruise,56.44,7.85,77.60,0.55,1.00,-3.05,42.64,0,3,0.0276,0.1460,78.45,35.77,done
38342,running,cruise,56.45,7.90,77.82,0.58,1.00,-3.04,42.59,0,3,0.0276,0.1460,78.68,35.77,done
38420,running,cruise,56.46,7.95,78.04,0.68,1.00,-3.04,42.54,0,3,0.0270,0.1488,78.90,35.84,done
38496,running,cruise,56.47,7.99,78.26,0.52,1.00,-3.03,42.50,0,3,0.0263,0.1481,79.12,35.99,done
38574,running,cruise,56.48,8.05,78.48,0.78,1.00,-3.02,42.45,0,3,0.0246,0.1497,79.34,36.31,done
38651,running,cruise,56.49,8.11,78.70,0.79,1.00,-3.02,42.39,0,3,0.0246,0.1497,79.56,36.31,done
38729,running,cruise,56.50,8.17,78.92,0.78,1.00,-3.02,42.33,0,3,0.0238,0.1523,79.78,36.44,done
38807,running,cruise,56.51,8.23,79.13,0.73,1.00,-3.02,42.28,0,3,0.0249,0.1457,80.01,36.31,done
38884,running,cruise,56.53,8.29,79.36,0.71,1.00,-3.02,42.22,0,3,0.0209,0.1498,80.23,37.06,done
39014,running,cruise,56.54,8.36,79.73,0.54,1.00,-3.00,42.15,0,3,0.0176,0.1469,80.59,37.77,done
39092,running,cruise,56.55,8.40,79.95,0.32,1.00,-2.98,42.11,0,3,0.0183,0.1551,80.82,37.45,done
39169,running,cruise,56.55,8.41,80.16,0.17,1.00,-2.95,42.10,0,3,0.0183,0.1551,81.03,37.45,done
39246,running,cruise,56.55,8.44,80.36,0.46,1.00,-2.93,42.07,0,3,0.0239,0.1470,81.25,36.49,done
39324,running,cruise,56.56,8.47,80.60,0.38,1.00,-2.91,42.04,0,3,0.0172,0.1431,81.47,37.94,done
39401,running,cruise,56.56,8.51,80.79,0.49,1.00,-2.90,42.01,0,3,0.0190,0.1470,81.68,37.48,done
39478,running,cruise,56.57,8.55,81.01,0.64,1.00,-2.88,41.96,0,3,0.0174,0.1501,81.89,37.75,done
39557,running,cruise,56.58,8.60,81.21,0.63,1.00,-2.88,41.92,0,3,0.0174,0.1501,82.10,37.75,done
39634,running,cruise,56.59,8.65,81.43,0.52,1.00,-2.87,41.87,0,3,0.0144,0.1523,82.31,38.28,done
39711,running,cruise,56.59,8.69,81.63,0.63,1.00,-2.86,41.83,0,3,0.0165,0.1513,82.52,37.89,done
39789,running,cruise,56.60,8.75,81.85,0.65,1.00,-2.85,41.78,0,3,0.0136,0.1504,82.73,38.50,done
39866,running,cruise,56.61,8.79,82.05,0.49,1.00,-2.84,41.74,0,3,0.0136,0.1504,82.94,38.50,done
39944,running,cruise,56.61,8.84,82.25,0.72,1.09,-2.28,41.69,0,3,0.0129,0.1569,83.14,38.47,done
40021,running,cruise,56.62,8.89,82.37,0.59,1.22,-1.89,41.64,0,3,0.0197,0.1446,83.29,37.39,done
40099,running,cruise,56.63,8.95,82.53,0.95,1.23,-1.88,41.58,0,3,0.0143,0.1403,83.43,38.62,done
40176,running,cruise,56.64,9.04,82.67,1.14,1.21,-1.90,41.50,0,3,0.0143,0.1403,83.57,38.62,done
40255,running,cruise,56.65,9.12,82.79,0.88,1.18,-1.91,41.42,0,3,0.0182,0.1411,83.71,37.79,done
40332,running,cruise,56.66,9.18,82.94,0.85,1.19,-1.91,41.35,0,3,0.0133,0.1415,83.84,38.79,done
40409,running,cruise,56.67,9.26,83.08,0.97,1.18,-1.91,41.28,0,3,0.0132,0.1418,83.98,38.81,done
40487,running,cruise,56.68,9.33,83.22,0.67,1.17,-1.91,41.22,0,3,0.0132,0.1418,84.12,38.81,done
40564,running,cruise,56.68,9.38,83.34,0.71,1.17,-1.91,41.17,0,3,0.0160,0.1415,84.26,38.24,done
40642,running,cruise,56.69,9.43,83.46,0.70,1.17,-1.92,41.11,0,3,0.0193,0.1449,84.40,37.47,done
40720,running,cruise,56.69,9.49,83.61,0.64,1.18,-1.91,41.06,0,3,0.0161,0.1424,84.54,38.19,done
40797,running,cruise,56.70,9.53,83.75,0.54,1.19,-1.90,41.02,0,3,0.0147,0.1463,84.68,38.38,done
40878,running,cruise,56.70,9.58,83.89,0.61,1.20,-1.90,40.97,0,3,0.0147,0.1463,84.82,38.38,done
40961,running,cruise,56.71,9.63,84.05,0.58,1.22,-1.89,40.92,0,3,0.0140,0.1393,84.97,38.71,done
41040,running,cruise,56.71,9.68,84.19,0.65,1.23,-1.89,40.87,0,3,0.0120,0.1387,85.11,39.14,done
41119,running,cruise,56.72,9.74,84.33,0.68,1.23,-1.88,40.82,0,3,0.0116,0.1417,85.25,39.14,done
41206,running,cruise,56.73,9.80,84.47,0.74,1.23,-1.88,40.76,0,3,0.0147,0.1408,85.40,38.52,done
41285,running,cruise,56.73,9.86,84.60,0.80,1.23,-1.88,40.70,0,3,0.0147,0.1408,85.54,38.52,done
41368,running,cruise,56.74,9.93,84.75,0.78,1.23,-1.89,40.63,0,3,0.0134,0.1471,85.69,38.61,done
41447,running,cruise,56.74,9.99,84.90,0.74,1.23,-1.88,40.57,0,3,0.0115,0.1452,85.83,39.06,done
41526,running,cruise,56.75,10.06,85.03,0.85,1.23,-1.89,40.51,0,3,0.0130,0.1448,85.97,38.76,done
41606,running,cruise,56.76,10.13,85.18,0.93,1.22,-1.89,40.44,0,3,0.0102,0.1455,86.11,39.31,done
41684,running,cruise,56.76,10.21,85.31,1.06,1.20,-1.90,40.36,0,3,0.0102,0.1455,86.25,39.31,done
41764,running,cruise,56.77,10.30,85.46,1.09,1.18,-1.91,40.27,0,3,0.0081,0.1394,86.39,39.93,done
41846,running,cruise,56.78,10.40,85.61,1.21,1.15,-1.92,40.18,0,3,0.0060,0.1413,86.54,40.30,done
41924,running,cruise,56.79,10.49,85.72,1.11,1.11,-1.94,40.09,0,3,0.0134,0.1422,86.68,38.74,done
42001,running,cruise,56.79,10.58,85.86,1.16,1.09,-1.96,40.00,0,3,0.0134,0.1422,86.82,38.74,done
42078,running,cruise,56.80,10.69,86.02,1.50,1.05,-1.98,39.90,0,3,0.0091,0.1390,86.96,39.74,done
42156,running,cruise,56.81,10.80,86.15,1.32,1.00,-2.01,39.78,0,3,0.0125,0.1403,87.11,39.00,done
42234,running,cruise,56.81,10.92,86.30,1.57,1.21,-1.28,39.67,0,3,0.0076,0.1316,87.24,40.33,done
42311,running,cruise,56.82,11.04,86.39,1.44,1.52,-1.30,39.55,0,3,0.0076,0.1316,87.33,40.33,done
42389,running,cruise,56.83,11.15,86.47,1.49,1.83,-1.31,39.44,0,3,0.0084,0.1408,87.42,39.83,done
42466,running,cruise,56.84,11.29,86.57,1.81,2.14,-1.33,39.31,0,3,0.0085,0.1317,87.52,40.12,done
42543,running,cruise,56.85,11.42,86.66,1.56,2.29,-1.36,39.18,0,3,0.0102,0.1378,87.62,39.55,done
42621,running,cruise,56.85,11.57,86.77,1.85,2.24,-1.38,39.04,0,3,0.0055,0.1446,87.72,40.30,done
42700,running,cruise,56.86,11.71,86.87,1.63,2.19,-1.40,38.90,0,3,0.0055,0.1446,87.82,40.30,done
42776,running,cruise,56.87,11.83,86.98,1.77,2.16,-1.42,38.78,0,3,0.0035,0.1383,87.92,40.94,done
42855,running,cruise,56.88,12.00,87.07,2.42,2.09,-1.46,38.62,0,3,0.0042,0.1462,88.02,40.50,done
42932,running,cruise,56.89,12.20,87.19,2.51,2.00,-1.50,38.42,0,3,0.0014,0.1403,88.13,41.29,done
43009,running,cruise,56.90,12.39,87.30,2.36,1.91,-1.55,38.24,0,3,0.0014,0.1403,88.24,41.29,done
43087,running,cruise,56.91,12.59,87.38,2.65,1.79,-1.60,38.04,0,3,0.0083,0.1408,88.35,39.86,done
43164,running,cruise,56.91,12.78,87.51,2.24,1.69,-1.65,37.85,0,3,0.0035,0.1420,88.47,40.80,done
43242,running,cruise,56.92,12.94,87.61,1.97,1.76,-1.08,37.70,0,3,0.0085,0.1417,88.59,39.77,done
43320,running,cruise,56.93,13.09,87.69,1.63,2.07,-1.09,37.56,0,3,0.0085,0.1417,88.66,39.77,done
43397,running,cruise,56.93,13.23,87.76,1.87,2.38,-1.11,37.42,0,3,0.0088,0.1425,88.74,39.69,done
43474,running,cruise,56.94,13.40,87.85,2.51,2.68,-1.14,37.25,0,3,0.0059,0.1442,88.82,40.23,done
43552,running,cruise,56.95,13.61,87.91,2.78,2.64,-1.18,37.05,0,3,0.0122,0.1424,88.90,39.00,done
43629,running,cruise,56.96,13.84,87.99,2.98,2.55,-1.22,36.82,0,3,0.0122,0.1424,88.99,39.00,done
43707,running,cruise,56.96,14.08,88.11,2.89,2.47,-1.27,36.59,0,3,0.0055,0.1390,89.08,40.50,done
43786,running,cruise,56.97,14.31,88.20,2.97,2.37,-1.32,36.36,0,3,0.0038,0.1442,89.17,40.66,done
43862,running,cruise,56.98,14.55,88.30,2.98,2.26,-1.37,36.13,0,3,0.0042,0.1372,89.27,40.84,done
43940,running,cruise,56.99,14.79,88.40,3.11,2.13,-1.43,35.89,0,3,0.0043,0.1387,89.37,40.75,done
44018,running,cruise,56.99,15.04,88.50,2.96,2.17,-0.97,35.65,0,3,0.0043,0.1387,89.47,40.75,done
44095,running,cruise,57.00,15.27,88.56,2.78,2.48,-1.01,35.43,0,3,0.0066,0.1392,89.54,40.26,done
44173,running,cruise,57.00,15.49,88.63,2.82,2.79,-1.04,35.21,0,3,0.0053,0.1397,89.61,40.51,done
44251,running,cruise,57.01,15.73,88.69,3.12,2.84,-1.08,34.98,0,3,0.0078,0.1476,89.69,39.72,done
44329,running,cruise,57.01,16.00,88.77,3.70,2.73,-1.13,34.71,0,3,0.0078,0.1476,89.77,39.72,done
44405,running,cruise,57.02,16.30,88.87,3.66,2.61,-1.19,34.42,0,3,0.0046,0.1414,89.85,40.59,done
44484,running,cruise,57.03,16.59,88.95,3.59,2.48,-1.26,34.14,0,3,0.0060,0.1373,89.94,40.45,done
44561,running,cruise,57.03,16.87,89.04,3.55,2.35,-1.33,33.87,0,3,0.0035,0.1449,90.03,40.69,done
44638,running,cruise,57.04,17.16,89.13,3.61,2.41,-0.94,33.59,0,3,0.0035,0.1449,90.12,40.69,done
44716,running,cruise,57.04,17.45,89.17,3.84,2.73,-0.99,33.30,0,3,0.0116,0.1358,90.19,39.32,done
44794,running,cruise,57.04,17.78,89.24,4.22,2.91,-1.05,32.98,0,3,0.0112,0.1415,90.26,39.23,done
44871,running,cruise,57.05,18.13,89.32,4.46,2.77,-1.11,32.64,0,3,0.0112,0.1403,90.34,39.27,done
44949,running,cruise,57.05,18.48,89.42,4.41,2.63,-1.19,32.30,0,3,0.0062,0.1382,90.42,40.39,done
45027,running,cruise,57.06,18.85,89.51,4.68,2.45,-1.28,31.94,0,3,0.0062,0.1382,90.51,40.39,done
45104,running,cruise,57.06,19.21,89.59,4.33,2.39,-0.96,31.59,0,3,0.0076,0.1365,90.60,40.15,done
45182,running,cruise,57.06,19.53,89.66,3.78,2.71,-1.01,31.28,0,3,0.0081,0.1386,90.67,39.96,done
45259,running,cruise,57.06,19.81,89.74,3.26,2.88,-1.06,31.01,0,3,0.0060,0.1375,90.75,40.44,done
45336,running,cruise,57.06,20.08,89.82,3.71,2.78,-1.11,30.74,0,3,0.0060,0.1375,90.82,40.44,done
45415,running,cruise,57.06,20.38,89.89,3.72,2.66,-1.17,30.45,0,3,0.0067,0.1366,90.91,40.33,done
45492,running,cruise,57.07,20.67,89.97,3.56,2.53,-1.23,30.17,0,3,0.0074,0.1406,90.99,40.04,done
45569,running,cruise,57.07,20.94,90.06,3.29,2.40,-1.30,29.90,0,3,0.0081,0.1387,91.08,39.96,done
45648,running,cruise,57.06,21.21,90.15,3.54,2.31,-1.18,29.64,0,3,0.0081,0.1387,91.18,39.96,done
45726,running,cruise,57.06,21.52,90.24,3.77,2.63,-1.04,29.35,0,3,0.0069,0.1365,91.26,40.30,done
45803,running,cruise,57.06,21.77,90.32,2.65,2.83,-1.08,29.10,0,3,0.0055,0.1366,91.33,40.59,done
45881,running,cruise,57.06,21.96,90.40,2.47,2.77,-1.11,28.91,0,3,0.0032,0.1424,91.41,40.84,done
45959,running,cruise,57.06,22.18,90.48,2.87,2.69,-1.15,28.70,0,3,0.0032,0.1424,91.49,40.84,done
46036,running,cruise,57.06,22.40,90.55,2.49,2.61,-1.20,28.49,0,3,0.0060,0.1428,91.57,40.25,done
46114,running,cruise,57.06,22.56,90.65,1.68,2.56,-1.22,28.33,0,3,0.0024,0.1446,91.66,40.92,done
46192,running,cruise,57.05,22.69,90.75,1.59,2.53,-1.24,28.21,0,3,0.0000,0.1355,91.75,41.79,done
46269,running,cruise,57.05,22.81,90.82,1.55,2.48,-1.26,28.09,0,3,0.0043,0.1359,91.84,40.86,done
46347,running,cruise,57.05,22.94,90.91,1.63,2.44,-1.28,27.97,0,3,0.0043,0.1359,91.93,40.86,done
46424,running,cruise,57.05,23.04,91.01,1.24,2.42,-1.29,27.86,0,3,0.0010,0.1389,92.02,41.44,done
46502,running,cruise,57.05,23.16,91.09,1.74,2.37,-1.31,27.75,0,3,0.0042,0.1382,92.12,40.80,done
46579,running,cruise,57.04,23.31,91.16,1.71,2.46,-1.00,27.60,0,3,0.0085,0.1343,92.21,40.03,done
46657,running,cruise,57.04,23.41,91.23,0.81,2.77,-1.01,27.50,0,3,0.0085,0.1343,92.28,40.03,done
46735,running,cruise,57.04,23.48,91.32,1.13,2.98,-1.01,27.44,0,3,0.0067,0.1264,92.35,40.72,done
46815,running,cruise,57.04,23.62,91.39,2.28,2.94,-1.03,27.30,0,3,0.0070,0.1313,92.43,40.47,done
46900,running,cruise,57.03,23.81,91.46,1.68,2.89,-1.06,27.12,0,3,0.0077,0.1331,92.51,40.25,done
46979,running,cruise,57.03,23.93,91.55,1.66,2.86,-1.07,27.01,0,3,0.0039,0.1361,92.59,40.94,done
47099,running,cruise,57.02,24.25,91.67,3.30,2.75,-1.12,26.69,0,3,0.0045,0.1302,92.70,41.06,done
47196,running,cruise,57.01,24.54,91.76,1.74,2.64,-1.18,26.41,0,3,0.0063,0.1333,92.81,40.54,done
47276,running,cruise,57.01,24.63,91.85,1.16,2.62,-1.19,26.32,0,3,0.0063,0.1333,92.90,40.54,done
47358,running,cruise,57.00,24.81,91.94,2.76,2.56,-1.22,26.14,0,3,0.0070,0.1291,92.99,40.55,done
47437,running,cruise,57.00,25.00,92.05,1.66,2.49,-1.26,25.96,0,3,0.0007,0.1369,93.08,41.58,done
47516,running,cruise,56.99,25.12,92.12,1.57,2.44,-1.28,25.84,0,3,0.0067,0.1320,93.17,40.50,done
47595,running,cruise,56.99,25.29,92.22,2.29,2.38,-1.31,25.68,0,3,0.0034,0.1330,93.27,41.18,done
47674,running,cruise,56.98,25.45,92.30,1.35,2.70,-1.03,25.52,0,3,0.0034,0.1330,93.35,41.18,done
47754,running,cruise,56.98,25.52,92.40,1.05,2.95,-1.03,25.45,0,3,-0.0008,0.1316,93.42,42.15,done
47833,running,cruise,56.97,25.67,92.44,2.34,2.90,-1.05,25.31,0,3,0.0045,0.1352,93.50,40.85,done
47912,running,cruise,56.96,25.85,92.53,2.00,2.85,-1.08,25.13,0,3,0.0025,0.1287,93.57,41.55,done
47990,running,cruise,56.96,26.00,92.59,1.86,2.80,-1.10,24.99,0,3,0.0062,0.1267,93.65,40.84,done
48071,running,cruise,56.95,26.20,92.68,2.80,2.74,-1.13,24.79,0,3,0.0062,0.1267,93.73,40.84,done
48149,running,cruise,56.94,26.41,92.76,2.27,2.66,-1.17,24.58,0,3,0.0052,0.1288,93.82,40.96,done
48226,running,cruise,56.93,26.55,92.86,1.53,2.62,-1.19,24.45,0,3,0.0004,0.1354,93.90,41.71,done
48304,running,cruise,56.92,26.71,92.94,2.25,2.57,-1.22,24.30,0,3,0.0008,0.1308,93.99,41.82,done
48382,running,cruise,56.91,26.88,93.03,1.87,2.50,-1.25,24.13,0,3,0.0008,0.1308,94.08,41.82,done
48459,running,cruise,56.91,27.01,93.12,1.46,2.47,-1.27,24.01,0,3,-0.0004,0.1301,94.17,42.13,done
48537,running,cruise,56.90,27.14,93.22,1.84,2.42,-1.29,23.87,0,3,-0.0025,0.1319,94.26,42.49,done
48614,running,cruise,56.89,27.28,93.30,1.46,2.37,-1.32,23.74,0,3,0.0015,0.1316,94.35,41.63,done
48691,running,cruise,56.88,27.38,93.38,1.25,2.63,-1.05,23.65,0,3,0.0015,0.1316,94.43,41.63,done
48770,running,cruise,56.88,27.49,93.46,1.62,2.88,-1.06,23.54,0,3,-0.0013,0.1329,94.51,42.18,done
48847,running,cruise,56.87,27.62,93.55,1.53,2.85,-1.07,23.41,0,3,-0.0017,0.1252,94.59,42.65,done
48925,running,cruise,56.86,27.74,93.62,1.52,2.82,-1.09,23.29,0,3,-0.0020,0.1267,94.66,42.63,done
49002,running,cruise,56.85,27.86,93.71,1.53,2.80,-1.10,23.18,0,3,-0.0032,0.1236,94.74,43.07,done
49080,running,cruise,56.85,27.98,93.79,1.57,2.77,-1.11,23.06,0,3,-0.0032,0.1236,94.82,43.07,done
49157,running,cruise,56.84,28.13,93.84,2.34,2.71,-1.14,22.91,0,3,0.0024,0.1231,94.90,41.84,done
49235,running,cruise,56.82,28.32,93.92,2.29,2.65,-1.18,22.73,0,3,0.0027,0.1240,94.98,41.73,done
49313,running,cruise,56.81,28.55,94.02,3.61,2.56,-1.22,22.50,0,3,-0.0014,0.1238,95.07,42.66,done
49390,running,cruise,56.79,28.86,94.11,3.90,2.41,-1.29,22.20,0,3,-0.0014,0.1238,95.16,42.66,done
49468,running,cruise,56.76,29.15,94.19,3.31,2.26,-1.37,21.92,0,3,0.0003,0.1280,95.26,42.08,done
49546,running,cruise,56.75,29.41,94.26,3.28,2.42,-1.17,21.67,0,3,0.0069,0.1233,95.35,40.82,done
49623,running,cruise,56.73,29.67,94.36,3.35,2.57,-1.21,21.41,0,3,0.0021,0.1245,95.43,41.84,done
49701,running,cruise,56.70,29.95,94.45,3.62,2.45,-1.27,21.14,0,3,0.0021,0.1245,95.52,41.84,done
49778,running,cruise,56.68,30.25,94.51,3.72,2.30,-1.35,20.85,0,3,0.0078,0.1303,95.62,40.32,done
49856,running,cruise,56.66,30.51,94.63,3.08,2.18,-1.41,20.59,0,3,0.0022,0.1268,95.72,41.70,done
49934,running,cruise,56.64,30.75,94.72,3.02,2.06,-1.47,20.36,0,3,0.0057,0.1243,95.82,41.03,done
50012,running,cruise,56.62,30.99,94.83,2.79,1.93,-1.54,20.13,0,3,0.0057,0.1243,95.93,41.03,done
50089,running,cruise,56.60,31.19,94.96,2.16,1.99,-1.31,19.94,0,3,0.0022,0.1184,96.04,42.10,done
50167,running,cruise,56.59,31.32,95.05,1.49,2.30,-1.34,19.81,0,3,0.0010,0.1222,96.13,42.20,done
50245,running,cruise,56.58,31.46,95.15,1.96,2.28,-1.36,19.67,0,3,0.0000,0.1315,96.23,41.97,done
50322,running,cruise,56.56,31.64,95.26,2.18,2.22,-1.39,19.50,0,3,-0.0010,0.1217,96.33,42.67,done
50400,running,cruise,56.55,31.77,95.36,1.31,2.18,-1.41,19.37,0,3,-0.0010,0.1217,96.43,42.67,done
50477,running,cruise,56.54,31.90,95.43,2.08,2.12,-1.44,19.24,0,3,0.0050,0.1197,96.53,41.40,done
50554,running,cruise,56.52,32.09,95.55,2.36,2.04,-1.48,19.06,0,3,0.0021,0.1218,96.64,41.97,done
50632,running,cruise,56.51,32.24,95.65,1.35,1.98,-1.51,18.92,0,3,0.0022,0.1232,96.75,41.87,done
50710,running,cruise,56.50,32.34,95.76,1.34,1.96,-1.52,18.82,0,3,0.0022,0.1232,96.86,41.87,done
50787,running,cruise,56.48,32.46,95.88,1.63,1.92,-1.54,18.70,0,3,-0.0034,0.1315,96.97,42.69,done
50865,running,cruise,56.47,32.57,95.97,1.25,1.87,-1.57,18.59,0,3,0.0052,0.1175,97.08,41.47,done
50942,running,cruise,56.46,32.65,96.10,1.03,1.86,-1.57,18.51,0,3,0.0007,0.1225,97.19,42.25,done
51019,running,cruise,56.45,32.75,96.21,1.52,1.83,-1.59,18.41,0,3,0.0007,0.1225,97.31,42.25,done
51097,running,cruise,56.44,32.86,96.30,1.20,1.78,-1.61,18.31,0,3,0.0032,0.1277,97.42,41.44,done
51175,running,cruise,56.43,32.94,96.45,1.06,1.78,-1.61,18.23,0,3,-0.0027,0.1246,97.54,42.89,done
51252,running,cruise,56.42,33.05,96.55,1.42,2.04,-1.38,18.13,0,3,-0.0015,0.1235,97.65,42.70,done
51330,running,cruise,56.41,33.15,96.65,1.07,2.21,-1.39,18.03,0,3,-0.0015,0.1235,97.75,42.70,done
51407,running,cruise,56.40,33.25,96.75,1.61,2.19,-1.41,17.93,0,3,-0.0042,0.1310,97.85,42.89,done
51485,running,cruise,56.38,33.40,96.87,1.95,2.14,-1.43,17.78,0,3,-0.0092,0.1294,97.95,44.07,done
51562,running,cruise,56.36,33.55,96.96,1.75,2.08,-1.46,17.64,0,3,-0.0028,0.1180,98.06,43.29,done
51640,running,cruise,56.34,33.68,97.05,1.79,2.02,-1.49,17.51,0,3,-0.0004,0.1242,98.16,42.42,done
51718,running,cruise,56.32,33.84,97.15,2.33,1.96,-1.52,17.35,0,3,-0.0004,0.1242,98.27,42.42,done
51795,running,cruise,56.30,34.04,97.29,2.37,1.87,-1.56,17.16,0,3,-0.0035,0.1161,98.38,43.56,done
51873,running,cruise,56.28,34.20,97.39,1.83,1.79,-1.60,17.00,0,3,-0.0027,0.1205,98.50,43.11,done
51950,running,cruise,56.26,34.32,97.50,1.57,1.74,-1.63,16.88,0,3,-0.0018,0.1214,98.61,42.88,done
52028,running,cruise,56.24,34.46,97.62,2.03,1.68,-1.66,16.74,0,3,-0.0018,0.1214,98.73,42.88,done
52105,running,cruise,56.22,34.63,97.76,2.21,1.59,-1.70,16.58,0,3,-0.0056,0.1155,98.86,44.08,done
52183,running,cruise,56.19,34.82,97.87,2.38,1.77,-1.52,16.39,0,3,-0.0025,0.1086,98.97,43.78,done
52261,running,cruise,56.17,34.99,97.94,1.97,1.87,-1.57,16.23,0,3,0.0029,0.1175,99.09,41.99,done
52339,running,cruise,56.15,35.17,98.06,2.78,1.78,-1.61,16.05,0,3,0.0029,0.1175,99.20,41.99,done
52416,running,cruise,56.11,35.42,98.20,3.27,1.66,-1.67,15.81,0,3,-0.0048,0.1208,99.32,43.57,done
52493,running,cruise,56.08,35.66,98.34,2.69,1.53,-1.74,15.57,0,3,-0.0076,0.1158,99.44,44.52,done
52571,running,cruise,56.04,35.87,98.44,2.84,1.39,-1.80,15.37,0,3,-0.0020,0.1172,99.57,43.14,done
52648,running,cruise,56.01,36.11,98.56,3.11,1.23,-1.89,15.13,0,3,0.0006,0.1180,99.70,42.51,done
52726,running,cruise,55.97,36.34,98.70,2.69,1.07,-1.97,14.91,0,3,0.0006,0.1180,99.84,42.51,done
52804,running,cruise,55.94,36.54,98.84,2.24,1.32,-1.79,14.72,0,3,-0.0045,0.1238,99.98,43.34,done
52881,running,cruise,55.92,36.70,98.96,2.05,1.34,-1.83,14.56,0,3,0.0007,0.1170,100.11,42.53,done
52959,running,cruise,55.89,36.86,99.11,1.92,1.26,-1.87,14.40,0,3,-0.0048,0.1207,100.24,43.58,done
53037,running,cruise,55.87,37.02,99.24,2.16,1.18,-1.91,14.25,0,3,-0.0048,0.1207,100.38,43.58,done
53123,running,cruise,55.84,37.19,99.39,1.62,1.08,-1.96,14.08,0,3,-0.0022,0.1198,100.54,43.06,done
53203,running,cruise,55.82,37.30,99.55,1.29,1.04,-1.98,13.97,0,3,-0.0063,0.1166,100.68,44.18,done
53282,running,cruise,55.80,37.40,99.71,1.23,1.01,-1.99,13.87,0,3,-0.0064,0.1103,100.83,44.62,done
53361,running,cruise,55.79,37.49,99.84,1.13,1.00,-2.01,13.78,0,3,-0.0049,0.1159,100.98,43.90,done
53444,running,cruise,55.77,37.58,99.99,1.08,1.00,-2.02,13.70,0,3,-0.0049,0.1159,101.13,43.90,done
53525,running,cruise,55.76,37.67,100.15,1.09,1.00,-2.04,13.60,0,3,-0.0074,0.1217,101.29,44.12,done
53604,running,cruise,55.74,37.76,100.29,0.98,1.00,-2.05,13.52,0,3,-0.0031,0.1098,101.45,43.85,done
53683,running,cruise,55.72,37.84,100.45,1.05,1.00,-2.06,13.44,0,3,-0.0042,0.1117,101.60,43.99,done
53765,running,cruise,55.71,37.92,100.62,0.79,1.00,-2.07,13.36,0,3,-0.0099,0.1221,101.76,44.66,done
53845,running,cruise,55.70,37.98,100.77,0.71,1.09,-1.87,13.30,0,3,-0.0099,0.1221,101.91,44.66,done
53924,running,cruise,55.69,38.02,100.89,0.36,1.27,-1.87,13.27,0,3,-0.0039,0.1120,102.05,43.91,done
54002,running,cruise,55.69,38.05,101.02,0.48,1.29,-1.85,13.24,0,3,-0.0060,0.1173,102.19,44.07,done
54079,running,cruise,55.68,38.08,101.17,0.41,1.32,-1.84,13.20,0,3,-0.0095,0.1169,102.32,44.90,done
54160,running,cruise,55.67,38.12,101.31,0.47,1.34,-1.83,13.16,0,3,-0.0095,0.1169,102.46,44.90,done
54242,running,cruise,55.67,38.15,101.46,0.27,1.36,-1.82,13.13,0,3,-0.0099,0.1126,102.60,45.29,done
54319,running,cruise,55.66,38.18,101.59,0.44,1.39,-1.80,13.11,0,3,-0.0115,0.1155,102.73,45.44,done
54397,running,cruise,55.65,38.22,101.72,0.55,1.40,-1.80,13.06,0,3,-0.0091,0.1049,102.87,45.65,done
54475,running,cruise,55.64,38.26,101.84,0.47,1.42,-1.79,13.03,0,3,-0.0095,0.1149,103.00,45.03,done
54552,running,cruise,55.63,38.30,101.96,0.74,1.43,-1.79,12.98,0,3,-0.0095,0.1149,103.13,45.03,done
54629,running,cruise,55.62,38.38,102.09,0.98,1.42,-1.79,12.91,0,3,-0.0074,0.1068,103.26,45.09,done
