T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
116295,running,dwelling,0.14,50.63,-146.80,0.04,0.00,0.00,0.64,140,2,0.6468,-0.1105,-146.80,-33.31,not_cal
116372,running,dwelling,0.14,50.63,-146.80,0.04,0.00,0.00,0.64,130,2,0.6479,-0.1068,-146.80,-32.98,not_cal
116448,running,dwelling,0.14,50.62,-146.80,0.07,0.00,0.00,0.64,120,2,0.6482,-0.1084,-146.80,-33.11,not_cal
116532,running,dwelling,0.12,50.61,-146.81,0.10,0.00,0.00,0.63,110,2,0.6503,-0.1103,-146.81,-33.25,not_cal
116611,running,dwelling,0.13,50.62,-146.81,-0.06,0.00,0.00,0.63,100,2,0.6503,-0.1103,-146.81,-33.25,not_cal
116690,running,dwelling,0.12,50.61,-146.81,0.17,0.00,0.00,0.63,90,2,0.6451,-0.1102,-146.81,-33.31,not_cal
116767,running,dwelling,0.12,50.61,-146.81,-0.03,0.00,0.00,0.62,80,2,0.6469,-0.1116,-146.81,-33.40,not_cal
116845,running,dwelling,0.12,50.61,-146.81,0.06,0.00,0.00,0.63,70,2,0.6420,-0.1095,-146.81,-33.29,not_cal
116923,running,dwelling,0.11,50.60,-146.81,0.30,0.00,0.00,0.61,60,2,0.6420,-0.1095,-146.81,-33.29,not_cal
117000,running,dwelling,0.09,50.59,-146.82,0.13,0.00,0.00,0.60,50,2,0.6418,-0.1072,-146.82,-33.10,not_cal
117076,running,dwelling,0.08,50.59,-146.82,0.17,0.00,0.00,0.59,40,2,0.6469,-0.1088,-146.82,-33.16,not_cal
117155,running,dwelling,0.07,50.58,-146.82,0.17,0.00,0.00,0.58,30,2,0.6388,-0.1098,-146.82,-33.37,not_cal
117234,running,dwelling,0.06,50.57,-146.82,0.17,0.00,0.00,0.58,20,2,0.6388,-0.1098,-146.82,-33.37,not_cal
117313,running,dwelling,0.04,50.56,-146.82,0.30,0.00,0.00,0.56,10,2,0.6429,-0.1046,-146.82,-32.86,not_cal
117392,running,dwelling,0.04,50.56,-146.82,-0.30,0.00,0.00,0.56,0,2,0.6462,-0.1071,-146.82,-33.03,not_cal
117470,running,cruise,0.05,50.57,-146.80,0.08,0.27,-1.02,50.57,0,1,0.6471,-0.1105,-146.80,-33.30,not_cal
117550,running,cruise,0.04,50.56,-146.69,0.15,0.59,-2.21,50.56,0,1,0.6472,-0.1110,-146.69,-33.35,not_cal
117629,running,cruise,0.03,50.55,-146.50,0.26,0.91,-3.40,50.55,0,1,0.6472,-0.1110,-146.50,-33.35,not_cal
117744,running,cruise,-0.01,50.52,-146.06,0.75,1.00,-5.11,50.52,0,1,0.6471,-0.1138,-146.06,-33.59,not_cal
117822,running,cruise,-0.09,50.47,-145.65,1.41,1.00,-5.89,50.47,0,1,0.6471,-0.1138,-145.65,-33.59,not_cal
117905,running,cruise,-0.18,50.41,-145.18,1.20,1.00,-5.93,50.41,0,1,0.6451,-0.1116,-145.18,-33.43,not_cal
117980,running,cruise,-0.26,50.36,-144.75,1.50,1.00,-5.97,50.36,0,1,0.6448,-0.1126,-144.75,-33.52,not_cal
118058,running,cruise,-0.37,50.28,-144.31,1.88,1.00,-6.05,50.28,0,1,0.6446,-0.1089,-144.31,-33.21,not_cal
118135,running,cruise,-0.47,50.20,-143.86,1.38,1.00,-6.12,50.20,0,1,0.6446,-0.1089,-143.86,-33.21,not_cal
118211,running,cruise,-0.56,50.14,-143.41,1.73,1.00,-6.18,50.14,0,1,0.6462,-0.1135,-143.41,-33.58,not_cal
118289,running,cruise,-0.68,50.05,-142.95,1.83,1.00,-6.28,50.05,0,1,0.6476,-0.1158,-142.95,-33.75,not_cal
118367,running,cruise,-0.77,49.98,-142.49,1.31,1.00,-6.34,49.98,0,1,0.6472,-0.1116,-142.49,-33.40,not_cal
118442,running,cruise,-0.84,49.92,-142.03,1.08,1.00,-6.38,49.93,0,1,0.6472,-0.1116,-142.03,-33.40,not_cal
118520,running,cruise,-0.92,49.86,-141.55,1.55,1.00,-6.42,49.87,0,1,0.6462,-0.1110,-141.55,-33.37,not_cal
118598,running,cruise,-1.02,49.78,-141.07,1.53,1.00,-6.51,49.79,0,1,0.6437,-0.1112,-141.07,-33.42,not_cal
118673,running,cruise,-1.08,49.73,-140.60,0.68,1.00,-6.53,49.74,0,1,0.6497,-0.1109,-140.60,-33.30,not_cal
118751,running,cruise,-1.12,49.70,-140.12,0.68,1.00,-6.51,49.72,0,1,0.6497,-0.1109,-140.12,-33.30,not_cal
118829,running,cruise,-1.17,49.66,-139.64,1.03,1.00,-6.52,49.67,0,1,0.6482,-0.1183,-139.64,-33.96,not_cal
118905,running,cruise,-1.23,49.61,-139.16,0.86,1.00,-6.54,49.62,0,1,0.6457,-0.1134,-139.16,-33.58,not_cal
118982,running,cruise,-1.27,49.57,-138.68,0.61,1.00,-6.53,49.59,0,1,0.6434,-0.1148,-138.68,-33.73,not_cal
119060,running,cruise,-1.30,49.54,-138.19,0.56,1.00,-6.50,49.56,0,1,0.6434,-0.1148,-138.19,-33.73,not_cal
119136,running,cruise,-1.33,49.51,-137.72,0.49,1.00,-6.47,49.53,0,1,0.6468,-0.1156,-137.72,-33.75,not_cal
119214,running,cruise,-1.37,49.48,-137.25,0.71,1.00,-5.91,49.50,0,1,0.6475,-0.1219,-137.25,-34.28,not_cal
119291,running,cruise,-1.40,49.45,-136.82,0.61,1.00,-5.63,49.47,0,1,0.6497,-0.1184,-136.82,-33.95,not_cal
119366,running,cruise,-1.45,49.41,-136.42,0.90,1.00,-5.63,49.43,0,1,0.6500,-0.1165,-136.42,-33.78,not_cal
119444,running,cruise,-1.50,49.36,-136.00,0.91,1.00,-5.64,49.38,0,1,0.6500,-0.1165,-136.00,-33.78,not_cal
119522,running,cruise,-1.53,49.33,-135.58,0.36,1.00,-5.62,49.35,0,1,0.6523,-0.1135,-135.58,-33.49,not_cal
119598,running,cruise,-1.56,49.30,-135.18,0.87,1.00,-5.61,49.32,0,1,0.6514,-0.1128,-135.18,-33.44,not_cal
119675,running,cruise,-1.61,49.24,-134.76,0.87,1.00,-5.62,49.27,0,1,0.6525,-0.1131,-134.76,-33.45,not_cal
119752,running,cruise,-1.65,49.20,-134.35,0.63,1.00,-5.61,49.23,0,1,0.6525,-0.1131,-134.35,-33.45,not_cal
119828,running,cruise,-1.69,49.17,-133.94,0.93,1.00,-5.60,49.19,0,1,0.6475,-0.1149,-133.94,-33.68,not_cal
119905,running,cruise,-1.76,49.10,-133.53,1.39,1.00,-5.64,49.13,0,1,0.6500,-0.1180,-133.53,-33.91,not_cal
119982,running,cruise,-1.82,49.03,-133.11,0.96,1.00,-5.67,49.06,0,1,0.6495,-0.1107,-133.11,-33.29,not_cal
120059,running,cruise,-1.87,48.98,-132.70,0.96,1.00,-5.68,49.02,0,1,0.6495,-0.1107,-132.70,-33.29,not_cal
120135,running,cruise,-1.92,48.92,-132.29,1.03,1.00,-5.70,48.96,0,1,0.6464,-0.1113,-132.29,-33.39,not_cal
120213,running,cruise,-1.96,48.87,-131.86,0.59,1.00,-5.70,48.91,0,1,0.6485,-0.1109,-131.86,-33.32,not_cal
120289,running,cruise,-2.00,48.84,-131.45,0.77,1.00,-5.68,48.88,0,1,0.6426,-0.1106,-131.45,-33.38,not_cal
120366,running,cruise,-2.04,48.79,-131.03,0.98,1.00,-5.69,48.83,0,1,0.6426,-0.1106,-131.03,-33.38,not_cal
120443,running,cruise,-2.09,48.73,-130.61,0.84,1.00,-5.70,48.78,0,1,0.6467,-0.1103,-130.61,-33.30,not_cal
120520,running,cruise,-2.13,48.68,-130.20,0.97,1.00,-5.71,48.73,0,1,0.6440,-0.1147,-130.20,-33.71,not_cal
120596,running,cruise,-2.19,48.61,-129.78,1.36,1.00,-5.74,48.66,0,1,0.6453,-0.1169,-129.78,-33.89,not_cal
120674,running,cruise,-2.25,48.53,-129.35,1.35,1.00,-5.79,48.59,0,1,0.6453,-0.1169,-129.35,-33.89,not_cal
120750,running,cruise,-2.32,48.45,-128.94,1.44,1.00,-5.84,48.51,0,1,0.6472,-0.1130,-128.94,-33.52,not_cal
120826,running,cruise,-2.38,48.38,-128.50,1.09,1.00,-5.89,48.43,0,1,0.6441,-0.1124,-128.50,-33.52,not_cal
120904,running,cruise,-2.43,48.31,-128.07,1.06,1.00,-5.91,48.38,0,1,0.6446,-0.1161,-128.07,-33.82,not_cal
120980,running,cruise,-2.48,48.25,-127.64,1.13,1.00,-5.94,48.31,0,1,0.6446,-0.1161,-127.64,-33.82,not_cal
121057,running,cruise,-2.53,48.19,-127.20,0.94,1.00,-5.96,48.25,0,1,0.6453,-0.1169,-127.20,-33.89,not_cal
121134,running,cruise,-2.58,48.12,-126.80,0.99,1.00,-5.10,48.19,0,1,0.6399,-0.1131,-126.80,-33.64,not_cal
121211,running,cruise,-2.62,48.06,-126.42,1.19,1.00,-5.12,48.13,0,1,0.6453,-0.1095,-126.42,-33.25,not_cal
121287,running,cruise,-2.68,47.98,-126.05,1.12,1.00,-5.14,48.06,0,1,0.6453,-0.1095,-126.05,-33.25,not_cal
121365,running,cruise,-2.72,47.92,-125.67,0.91,1.00,-5.16,48.00,0,1,0.6497,-0.1067,-125.67,-32.94,not_cal
121441,running,cruise,-2.78,47.85,-125.30,1.40,1.00,-5.19,47.93,0,1,0.6483,-0.1110,-125.30,-33.33,not_cal
121518,running,cruise,-2.83,47.77,-124.91,1.16,1.00,-5.22,47.85,0,1,0.6444,-0.1109,-124.91,-33.38,not_cal
121596,running,cruise,-2.88,47.71,-124.53,0.96,1.00,-5.24,47.79,0,1,0.6444,-0.1093,-124.53,-33.25,not_cal
121672,running,cruise,-2.93,47.63,-124.14,1.33,1.00,-5.27,47.72,0,1,0.6444,-0.1093,-124.14,-33.25,not_cal
121749,running,cruise,-2.98,47.55,-123.76,1.25,1.00,-5.31,47.64,0,1,0.6429,-0.1093,-123.76,-33.27,not_cal
121826,running,cruise,-3.04,47.46,-123.37,1.32,1.00,-5.35,47.56,0,1,0.6441,-0.1123,-123.37,-33.51,not_cal
121903,running,cruise,-3.09,47.38,-122.97,1.25,1.00,-5.39,47.48,0,1,0.6448,-0.1103,-122.97,-33.33,not_cal
121979,running,cruise,-3.14,47.31,-122.58,0.94,1.00,-5.41,47.41,0,1,0.6448,-0.1103,-122.58,-33.33,not_cal
122057,running,cruise,-3.18,47.25,-122.18,1.03,1.00,-5.42,47.35,0,1,0.6458,-0.1154,-122.18,-33.75,not_cal
122134,running,cruise,-3.22,47.18,-121.78,0.90,1.00,-5.44,47.29,0,1,0.6444,-0.1130,-121.78,-33.56,not_cal
122210,running,cruise,-3.25,47.13,-121.39,0.80,1.00,-5.45,47.24,0,1,0.6468,-0.1093,-121.39,-33.21,not_cal
122287,running,cruise,-3.28,47.08,-120.98,0.86,1.00,-5.44,47.19,0,1,0.6468,-0.1093,-120.98,-33.21,not_cal
122364,running,cruise,-3.32,47.02,-120.58,0.89,1.00,-5.45,47.13,0,1,0.6451,-0.1092,-120.58,-33.23,not_cal
122441,running,cruise,-3.36,46.95,-120.19,0.95,1.00,-5.46,47.07,0,1,0.6486,-0.1088,-120.19,-33.14,not_cal
122519,running,cruise,-3.38,46.91,-119.78,0.33,1.00,-5.45,47.03,0,1,0.6443,-0.1058,-119.78,-32.95,not_cal
122596,running,cruise,-3.40,46.88,-119.38,0.60,1.00,-5.41,47.01,0,1,0.6443,-0.1058,-119.38,-32.95,not_cal
122672,running,cruise,-3.42,46.83,-118.99,0.74,1.00,-5.41,46.96,0,1,0.6454,-0.1126,-118.99,-33.51,not_cal
122750,running,cruise,-3.45,46.79,-118.58,0.47,1.00,-5.39,46.92,0,1,0.6488,-0.1113,-118.58,-33.35,not_cal
122827,running,cruise,-3.47,46.75,-118.19,0.68,1.00,-5.37,46.88,0,1,0.6427,-0.1099,-118.19,-33.32,not_cal
122906,running,cruise,-3.50,46.70,-117.79,0.67,1.00,-5.36,46.83,0,1,0.6427,-0.1099,-117.79,-33.32,not_cal
122991,running,cruise,-3.52,46.66,-117.35,0.50,1.00,-4.58,46.79,0,1,0.6433,-0.1095,-117.35,-33.28,not_cal
123070,running,cruise,-3.54,46.62,-117.02,0.65,1.00,-4.42,46.76,0,1,0.6423,-0.1072,-117.02,-33.10,not_cal
123148,running,cruise,-3.56,46.58,-116.69,0.77,1.00,-4.41,46.71,0,1,0.6446,-0.1064,-116.69,-32.99,not_cal
123227,running,cruise,-3.59,46.51,-116.35,0.91,1.00,-4.41,46.65,0,1,0.6423,-0.1099,-116.35,-33.33,not_cal
123306,running,cruise,-3.62,46.45,-116.03,1.03,1.00,-4.42,46.59,0,1,0.6423,-0.1099,-116.03,-33.33,not_cal
123385,running,cruise,-3.66,46.38,-115.69,1.02,1.00,-4.43,46.52,0,1,0.6425,-0.1106,-115.69,-33.39,not_cal
123464,running,cruise,-3.70,46.29,-115.35,1.34,1.00,-4.46,46.44,0,1,0.6437,-0.1109,-115.35,-33.39,not_cal
123542,running,cruise,-3.74,46.21,-115.02,1.00,1.00,-4.48,46.36,0,1,0.6455,-0.1109,-115.02,-33.36,not_cal
123620,running,cruise,-3.77,46.15,-114.69,0.79,1.00,-4.49,46.30,0,1,0.6455,-0.1109,-114.69,-33.36,not_cal
123701,running,cruise,-3.79,46.09,-114.34,0.82,1.00,-4.49,46.24,0,1,0.6443,-0.1081,-114.34,-33.14,not_cal
123780,running,cruise,-3.82,46.03,-114.00,0.79,1.00,-4.49,46.18,0,1,0.6474,-0.1088,-114.00,-33.16,not_cal
123860,running,cruise,-3.84,45.99,-113.66,0.49,1.00,-4.48,46.15,0,1,0.6441,-0.1071,-113.66,-33.06,not_cal
123938,running,cruise,-3.86,45.94,-113.33,0.80,1.00,-4.46,46.10,0,1,0.6444,-0.1037,-113.33,-32.76,not_cal
124016,running,cruise,-3.89,45.86,-113.00,1.20,1.00,-4.49,46.02,0,1,0.6444,-0.1037,-113.00,-32.76,not_cal
124096,running,cruise,-3.91,45.81,-112.66,0.23,1.00,-4.47,45.98,0,1,0.6450,-0.1121,-112.66,-33.48,not_cal
124177,running,cruise,-3.93,45.78,-112.31,0.87,1.00,-4.45,45.95,0,1,0.6427,-0.1051,-112.31,-32.91,not_cal
124254,running,cruise,-3.96,45.70,-111.98,1.13,1.00,-4.47,45.87,0,1,0.6478,-0.1036,-111.98,-32.70,not_cal
124330,running,cruise,-3.98,45.64,-111.66,0.68,1.00,-4.47,45.82,0,1,0.6478,-0.1036,-111.66,-32.70,not_cal
124408,running,cruise,-4.01,45.57,-111.33,1.17,1.00,-4.49,45.75,0,1,0.6486,-0.1068,-111.33,-32.97,not_cal
124484,running,cruise,-4.03,45.52,-111.00,0.19,1.00,-4.48,45.70,0,1,0.6437,-0.1064,-111.00,-33.00,not_cal
124561,running,cruise,-4.03,45.52,-110.67,0.18,1.00,-4.42,45.70,0,1,0.6462,-0.1067,-110.67,-32.99,not_cal
124639,running,cruise,-4.04,45.48,-110.35,0.71,1.00,-4.40,45.66,0,1,0.6423,-0.1030,-110.35,-32.73,not_cal
124716,running,cruise,-4.06,45.44,-110.03,0.34,1.00,-4.38,45.62,0,1,0.6423,-0.1030,-110.03,-32.73,not_cal
124792,running,cruise,-4.07,45.41,-109.71,0.68,1.00,-4.36,45.59,0,1,0.6441,-0.1028,-109.71,-32.68,not_cal
124869,running,cruise,-4.09,45.35,-109.39,0.89,1.00,-4.36,45.53,0,1,0.6420,-0.1030,-109.39,-32.74,not_cal
124946,running,cruise,-4.11,45.30,-109.07,0.51,1.00,-4.34,45.49,0,1,0.6441,-0.1053,-109.07,-32.90,not_cal
125023,running,cruise,-4.13,45.24,-108.75,1.12,1.00,-4.34,45.43,0,1,0.6441,-0.1053,-108.75,-32.90,not_cal
125100,running,cruise,-4.16,45.16,-108.43,1.24,1.00,-4.38,45.35,0,1,0.6434,-0.1043,-108.43,-32.83,not_cal
125177,running,cruise,-4.19,45.07,-108.11,1.18,1.00,-4.41,45.26,0,1,0.6453,-0.1025,-108.11,-32.64,not_cal
125253,running,cruise,-4.21,44.99,-107.80,0.91,1.00,-3.57,45.19,0,1,0.6461,-0.1049,-107.80,-32.84,not_cal
125331,running,cruise,-4.23,44.93,-107.53,0.96,1.00,-3.58,45.12,0,1,0.6461,-0.1049,-107.53,-32.84,not_cal
125408,running,cruise,-4.25,44.86,-107.27,0.83,1.00,-3.59,45.06,0,1,0.6405,-0.1039,-107.27,-32.83,not_cal
125484,running,cruise,-4.27,44.81,-107.01,0.66,1.00,-3.58,45.01,0,1,0.6418,-0.0983,-107.01,-32.32,not_cal
125562,running,cruise,-4.29,44.75,-106.74,0.99,1.00,-3.58,44.95,0,1,0.6426,-0.1009,-106.74,-32.54,not_cal
125638,running,cruise,-4.31,44.67,-106.48,0.94,1.00,-3.59,44.88,0,1,0.6426,-0.1009,-106.48,-32.54,not_cal
125715,running,cruise,-4.33,44.62,-106.22,0.78,1.00,-3.59,44.83,0,1,0.6475,-0.0988,-106.22,-32.30,not_cal
125830,running,cruise,-4.36,44.52,-105.83,0.97,1.00,-3.60,44.73,0,1,0.6432,-0.1040,-105.83,-32.80,not_cal
125907,running,cruise,-4.37,44.45,-105.56,0.91,1.00,-3.60,44.66,0,1,0.6447,-0.1007,-105.56,-32.49,not_cal
125983,running,cruise,-4.39,44.38,-105.30,0.97,1.00,-3.61,44.60,0,1,0.6422,-0.1015,-105.30,-32.60,not_cal
126061,running,cruise,-4.41,44.31,-105.03,1.03,1.00,-3.62,44.53,0,1,0.6479,-0.1016,-105.03,-32.53,not_cal
126138,running,cruise,-4.43,44.23,-104.77,0.95,1.00,-3.63,44.46,0,1,0.6479,-0.1016,-104.77,-32.53,not_cal
126214,running,cruise,-4.45,44.16,-104.50,0.97,1.00,-3.64,44.39,0,1,0.6448,-0.0979,-104.50,-32.25,not_cal
126291,running,cruise,-4.48,44.06,-104.23,1.54,1.00,-3.67,44.29,0,1,0.6489,-0.0990,-104.23,-32.29,not_cal
126369,running,cruise,-4.50,43.97,-103.96,0.90,1.00,-3.70,44.20,0,1,0.6434,-0.0963,-103.96,-32.13,not_cal
126445,running,cruise,-4.51,43.93,-103.70,0.42,1.00,-3.69,44.16,0,1,0.6434,-0.0963,-103.70,-32.13,not_cal
126523,running,cruise,-4.52,43.88,-103.42,0.67,1.00,-3.67,44.12,0,1,0.6472,-0.1004,-103.42,-32.43,not_cal
126600,running,cruise,-4.53,43.83,-103.15,0.70,1.00,-3.67,44.07,0,1,0.6489,-0.0980,-103.15,-32.21,not_cal
126676,running,cruise,-4.54,43.79,-102.89,0.46,1.00,-3.65,44.03,0,1,0.6458,-0.0983,-102.89,-32.27,not_cal
126754,running,cruise,-4.55,43.75,-102.62,0.70,1.00,-3.63,43.99,0,1,0.6458,-0.0983,-102.62,-32.27,not_cal
126830,running,cruise,-4.57,43.69,-102.35,0.89,1.00,-3.64,43.92,0,1,0.6457,-0.0948,-102.35,-31.97,not_cal
126907,running,cruise,-4.58,43.63,-102.09,0.76,1.00,-3.63,43.87,0,1,0.6439,-0.0995,-102.09,-32.41,not_cal
126985,running,cruise,-4.59,43.56,-101.82,0.99,1.00,-3.64,43.80,0,1,0.6425,-0.1000,-101.82,-32.46,not_cal
127063,running,cruise,-4.61,43.49,-101.55,1.06,1.00,-3.65,43.73,0,1,0.6425,-0.1000,-101.55,-32.46,not_cal
127139,running,cruise,-4.62,43.41,-101.28,0.96,1.00,-3.67,43.65,0,1,0.6432,-0.0937,-101.28,-31.90,not_cal
127217,running,cruise,-4.64,43.35,-101.01,0.79,1.00,-3.67,43.59,0,1,0.6411,-0.0937,-101.01,-31.93,not_cal
127294,running,cruise,-4.65,43.28,-100.74,0.87,1.00,-3.31,43.53,0,1,0.6472,-0.0995,-100.74,-32.36,not_cal
127369,running,cruise,-4.66,43.22,-100.52,0.63,1.00,-2.88,43.47,0,1,0.6472,-0.0995,-100.52,-32.36,not_cal
127447,running,cruise,-4.67,43.17,-100.31,0.68,1.00,-2.88,43.42,0,1,0.6460,-0.0963,-100.31,-32.10,not_cal
127525,running,cruise,-4.68,43.12,-100.10,0.72,1.00,-2.87,43.37,0,1,0.6444,-0.0949,-100.10,-32.00,not_cal
127600,running,cruise,-4.69,43.06,-99.89,0.83,1.00,-2.87,43.31,0,1,0.6471,-0.0930,-99.89,-31.79,not_cal
127678,running,cruise,-4.70,42.99,-99.68,0.88,1.00,-2.87,43.25,0,1,0.6454,-0.0920,-99.68,-31.73,not_cal
127755,running,cruise,-4.71,42.93,-99.47,0.82,1.00,-2.87,43.19,0,1,0.6454,-0.0920,-99.47,-31.73,not_cal
127831,running,cruise,-4.72,42.86,-99.26,1.08,1.00,-2.88,43.12,0,1,0.6443,-0.0935,-99.26,-31.88,not_cal
127908,running,cruise,-4.74,42.78,-99.05,0.95,1.00,-2.89,43.04,0,1,0.6448,-0.0955,-99.05,-32.04,not_cal
127985,running,cruise,-4.75,42.71,-98.84,0.94,1.00,-2.90,42.98,0,1,0.6462,-0.0934,-98.84,-31.84,not_cal
128061,running,cruise,-4.76,42.64,-98.63,0.91,1.00,-2.91,42.90,0,1,0.6462,-0.0934,-98.63,-31.84,not_cal
128139,running,cruise,-4.77,42.57,-98.41,0.76,1.00,-2.91,42.84,0,1,0.6457,-0.0903,-98.41,-31.58,not_cal
128216,running,cruise,-4.77,42.52,-98.20,0.67,1.00,-2.90,42.79,0,1,0.6439,-0.0883,-98.20,-31.43,not_cal
128292,running,cruise,-4.78,42.47,-97.99,0.84,1.00,-2.90,42.73,0,1,0.6411,-0.0903,-97.99,-31.64,not_cal
128370,running,cruise,-4.79,42.40,-97.78,0.95,1.00,-2.90,42.67,0,1,0.6411,-0.0903,-97.78,-31.64,not_cal
128446,running,cruise,-4.80,42.32,-97.56,0.95,1.00,-2.91,42.59,0,1,0.6411,-0.0858,-97.56,-31.24,not_cal
128523,running,cruise,-4.81,42.25,-97.35,1.06,1.00,-2.92,42.52,0,1,0.6418,-0.0823,-97.35,-30.93,not_cal
128601,running,cruise,-4.82,42.15,-97.14,1.30,1.00,-2.95,42.42,0,1,0.6450,-0.0872,-97.14,-31.32,not_cal
128678,running,cruise,-4.84,42.05,-96.92,1.17,1.00,-2.97,42.33,0,1,0.6450,-0.0872,-96.92,-31.32,not_cal
128753,running,cruise,-4.85,41.96,-96.71,1.40,1.00,-3.00,42.23,0,1,0.6411,-0.0829,-96.71,-30.98,not_cal
128831,running,cruise,-4.86,41.84,-96.48,1.35,1.00,-3.03,42.12,0,1,0.6453,-0.0836,-96.48,-31.00,not_cal
128908,running,cruise,-4.87,41.75,-96.26,1.17,1.00,-3.05,42.04,0,1,0.6437,-0.0853,-96.26,-31.16,not_cal
128984,running,cruise,-4.88,41.64,-96.04,1.72,1.00,-3.09,41.93,0,1,0.6437,-0.0853,-96.04,-31.16,not_cal
129062,running,cruise,-4.90,41.50,-95.81,1.97,1.00,-3.15,41.79,0,1,0.6453,-0.0846,-95.81,-31.08,not_cal
129139,running,cruise,-4.91,41.35,-95.61,1.98,1.00,-2.45,41.64,0,1,0.6416,-0.0848,-95.61,-31.15,not_cal
129221,running,cruise,-4.93,41.18,-95.42,2.17,1.00,-2.50,41.48,0,1,0.6401,-0.0788,-95.42,-30.64,not_cal
129305,running,cruise,-4.95,40.98,-95.22,2.69,1.00,-2.57,41.28,0,1,0.6433,-0.0799,-95.22,-30.70,not_cal
129382,running,cruise,-4.96,40.80,-95.03,1.95,1.00,-2.64,41.10,0,1,0.6433,-0.0799,-95.03,-30.70,not_cal
129458,running,cruise,-4.98,40.65,-94.84,2.25,1.00,-2.69,40.96,0,1,0.6377,-0.0885,-94.84,-31.52,not_cal
129539,running,cruise,-5.00,40.42,-94.63,3.03,1.00,-2.79,40.73,0,1,0.6399,-0.0781,-94.63,-30.58,not_cal
129618,running,cruise,-5.01,40.20,-94.42,2.56,1.00,-2.89,40.51,0,1,0.6422,-0.0805,-94.42,-30.76,not_cal
129695,running,cruise,-5.03,40.02,-94.21,2.17,1.00,-2.97,40.34,0,1,0.6422,-0.0805,-94.21,-30.76,not_cal
129775,running,cruise,-5.04,39.85,-93.98,2.16,1.00,-3.04,40.17,0,1,0.6416,-0.0785,-93.98,-30.60,not_cal
129855,running,cruise,-5.05,39.71,-93.74,1.19,1.00,-3.10,40.03,0,1,0.6461,-0.0777,-93.74,-30.48,not_cal
129933,running,cruise,-5.05,39.63,-93.52,1.11,1.00,-2.37,39.95,0,1,0.6440,-0.0784,-93.52,-30.56,not_cal
130015,running,cruise,-5.06,39.56,-93.33,0.43,1.00,-2.34,39.88,0,1,0.6472,-0.0822,-93.33,-30.85,not_cal
130095,running,cruise,-5.06,39.59,-93.16,-0.83,1.00,-2.29,39.91,0,1,0.6472,-0.0822,-93.16,-30.85,not_cal
130171,running,cruise,-5.05,39.63,-92.99,-0.35,1.00,-2.25,39.96,0,1,0.6443,-0.0857,-92.99,-31.19,not_cal
130251,running,cruise,-5.05,39.66,-92.82,-0.54,1.00,-2.46,39.98,0,1,0.6380,-0.0816,-92.82,-30.91,not_cal
130332,running,cruise,-5.05,39.73,-92.61,-0.83,1.00,-2.86,40.05,0,1,0.6416,-0.0812,-92.61,-30.83,not_cal
130408,running,cruise,-5.05,39.78,-92.41,-0.52,1.00,-2.78,40.10,0,1,0.6416,-0.0812,-92.41,-30.83,not_cal
130486,running,cruise,-5.05,39.81,-92.21,-0.37,1.00,-2.72,40.13,0,1,0.6464,-0.0805,-92.21,-30.72,not_cal
130564,running,cruise,-5.04,39.84,-92.01,-0.39,1.00,-2.66,40.16,0,1,0.6461,-0.0787,-92.01,-30.56,not_cal
130640,running,cruise,-5.04,39.87,-91.81,-0.26,1.00,-2.61,40.18,0,1,0.6476,-0.0762,-91.81,-30.32,not_cal
130717,running,cruise,-5.04,39.88,-91.62,-0.22,1.00,-2.56,40.20,0,1,0.6476,-0.0762,-91.62,-30.32,not_cal
130794,running,cruise,-5.04,39.90,-91.44,-0.15,1.00,-2.51,40.22,0,1,0.6390,-0.0774,-91.44,-30.53,not_cal
130870,running,cruise,-5.04,39.91,-91.26,-0.07,1.00,-2.47,40.23,0,1,0.6418,-0.0752,-91.26,-30.30,not_cal
130948,running,cruise,-5.04,39.91,-91.08,0.05,1.00,-2.43,40.23,0,1,0.6409,-0.0776,-91.08,-30.52,not_cal
131027,running,cruise,-5.04,39.90,-90.90,0.20,1.00,-2.41,40.21,0,1,0.6390,-0.0741,-90.90,-30.23,not_cal
131102,running,cruise,-5.04,39.88,-90.72,0.23,1.00,-2.38,40.20,0,1,0.6390,-0.0741,-90.72,-30.23,not_cal
131180,running,cruise,-5.04,39.86,-90.55,0.33,1.00,-2.36,40.18,0,1,0.6395,-0.0764,-90.55,-30.43,not_cal
131257,running,cruise,-5.04,39.83,-90.38,0.40,1.00,-2.34,40.15,0,1,0.6412,-0.0752,-90.38,-30.30,not_cal
131332,running,cruise,-5.04,39.80,-90.21,0.31,1.00,-2.32,40.12,0,1,0.6374,-0.0728,-90.21,-30.13,not_cal
131410,running,cruise,-5.04,39.78,-90.04,0.43,1.00,-2.30,40.09,0,1,0.6374,-0.0728,-90.04,-30.13,not_cal
131487,running,cruise,-5.04,39.73,-89.87,0.77,1.00,-2.29,40.05,0,1,0.6426,-0.0707,-89.87,-29.90,not_cal
131563,running,cruise,-5.04,39.67,-89.71,0.71,1.00,-2.29,39.99,0,1,0.6425,-0.0735,-89.71,-30.14,not_cal
131641,running,cruise,-5.04,39.61,-89.56,0.85,1.24,-1.67,39.93,0,1,0.6402,-0.0748,-89.56,-30.28,not_cal
