T_ms,lifecycle,substate,x,y,theta_deg,speed,adv_v,turn_v,dist_wp,counter,wps_left,mag_x_raw,mag_y_raw,yaw_gyro,yaw_mag,cal_status
36214,running,cruise,52.84,2.80,54.36,1.41,1.00,-4.20,47.29,0,3,0.6702,0.0900,54.36,-15.50,not_cal
36296,running,cruise,52.91,2.90,54.69,1.49,1.00,-4.25,47.19,0,3,0.6735,0.0914,54.69,-15.42,not_cal
36374,running,cruise,52.98,2.98,55.01,1.27,1.00,-4.29,47.11,0,3,0.6787,0.0935,55.01,-15.30,not_cal
36450,running,cruise,53.03,3.07,55.33,1.37,1.00,-4.33,47.03,0,3,0.6787,0.0935,55.33,-15.30,not_cal
36530,running,cruise,53.10,3.16,55.67,1.41,1.00,-4.37,46.95,0,3,0.6749,0.0897,55.67,-15.57,not_cal
36611,running,cruise,53.16,3.26,56.01,1.55,1.00,-3.96,46.85,0,3,0.6735,0.0889,56.01,-15.63,not_cal
36688,running,cruise,53.23,3.36,56.29,1.66,1.00,-3.67,46.75,0,3,0.6776,0.0883,56.29,-15.72,not_cal
36766,running,cruise,53.31,3.47,56.57,1.69,1.00,-3.72,46.65,0,3,0.6776,0.0883,56.57,-15.72,not_cal
36842,running,cruise,53.38,3.58,56.85,1.66,1.00,-3.77,46.55,0,3,0.6763,0.0883,56.85,-15.71,not_cal
36919,running,cruise,53.44,3.68,57.13,1.63,1.00,-3.81,46.45,0,3,0.6755,0.0826,57.13,-16.18,not_cal
36997,running,cruise,53.51,3.79,57.42,1.66,1.00,-3.86,46.34,0,3,0.6777,0.0832,57.42,-16.15,not_cal
37073,running,cruise,53.58,3.90,57.71,1.69,1.00,-3.92,46.24,0,3,0.6762,0.0819,57.71,-16.24,not_cal
37150,running,cruise,53.66,4.02,58.00,1.92,1.00,-3.98,46.13,0,3,0.6762,0.0819,58.00,-16.24,not_cal
37228,running,cruise,53.73,4.14,58.30,1.75,1.00,-4.04,46.01,0,3,0.6741,0.0812,58.30,-16.28,not_cal
37305,running,cruise,53.80,4.24,58.60,1.49,1.00,-4.09,45.91,0,3,0.6726,0.0778,58.60,-16.55,not_cal
37382,running,cruise,53.85,4.34,58.91,1.34,1.00,-4.13,45.83,0,3,0.6728,0.0808,58.91,-16.30,not_cal
37465,running,cruise,53.91,4.43,59.22,1.54,1.00,-4.17,45.74,0,3,0.6728,0.0808,59.22,-16.30,not_cal
37563,running,cruise,53.99,4.57,59.64,1.46,1.00,-4.25,45.60,0,3,0.6784,0.0820,59.64,-16.25,not_cal
37639,running,cruise,54.05,4.66,59.96,1.39,1.00,-4.29,45.52,0,3,0.6791,0.0760,59.96,-16.76,not_cal
37718,running,cruise,54.10,4.76,60.28,1.57,1.00,-4.34,45.43,0,3,0.6759,0.0735,60.28,-16.94,not_cal
37795,running,cruise,54.17,4.87,60.61,1.69,1.00,-4.41,45.32,0,3,0.6789,0.0743,60.61,-16.90,not_cal
37871,running,cruise,54.22,4.98,60.93,1.39,1.00,-4.09,45.22,0,3,0.6789,0.0743,60.93,-16.90,not_cal
37948,running,cruise,54.27,5.06,61.21,1.26,1.00,-3.56,45.14,0,3,0.6786,0.0722,61.21,-17.07,not_cal
38025,running,cruise,54.32,5.15,61.48,1.39,1.00,-3.59,45.05,0,3,0.6756,0.0749,61.48,-16.82,not_cal
38102,running,cruise,54.37,5.24,61.75,1.07,1.00,-3.62,44.97,0,3,0.6748,0.0661,61.75,-17.55,not_cal
38180,running,cruise,54.40,5.30,62.02,0.73,1.00,-3.62,44.92,0,3,0.6748,0.0661,62.02,-17.55,not_cal
38257,running,cruise,54.42,5.34,62.29,0.61,1.00,-3.60,44.88,0,3,0.6710,0.0694,62.29,-17.24,not_cal
38334,running,cruise,54.44,5.38,62.56,0.47,1.00,-3.59,44.84,0,3,0.6763,0.0703,62.56,-17.21,not_cal
38411,running,cruise,54.45,5.40,62.83,0.20,1.00,-3.56,44.82,0,3,0.6777,0.0662,62.83,-17.57,not_cal
38488,running,cruise,54.46,5.42,63.09,0.24,1.00,-3.53,44.81,0,3,0.6759,0.0657,63.09,-17.60,not_cal
38565,running,cruise,54.47,5.43,63.36,0.32,1.00,-3.50,44.79,0,3,0.6759,0.0657,63.36,-17.60,not_cal
38643,running,cruise,54.48,5.46,63.62,0.35,1.00,-3.48,44.77,0,3,0.6772,0.0676,63.62,-17.44,not_cal
38721,running,cruise,54.49,5.48,63.88,0.42,1.00,-3.45,44.74,0,3,0.6782,0.0640,63.88,-17.76,not_cal
38798,running,cruise,54.51,5.52,64.14,0.72,1.00,-3.44,44.70,0,3,0.6762,0.0602,64.14,-18.06,not_cal
38876,running,cruise,54.54,5.58,64.40,0.88,1.00,-3.44,44.65,0,3,0.6762,0.0602,64.40,-18.06,not_cal
38953,running,cruise,54.57,5.65,64.66,0.99,1.00,-3.45,44.59,0,3,0.6759,0.0610,64.66,-17.99,not_cal
39029,running,cruise,54.60,5.71,64.91,0.94,1.00,-3.45,44.52,0,3,0.6762,0.0636,64.91,-17.78,not_cal
39106,running,cruise,54.63,5.77,65.17,0.83,1.00,-3.45,44.47,0,3,0.6762,0.0617,65.17,-17.93,not_cal
39184,running,cruise,54.66,5.83,65.43,0.82,1.00,-3.46,44.41,0,3,0.6762,0.0617,65.43,-17.93,not_cal
39261,running,cruise,54.68,5.88,65.69,0.63,1.00,-3.45,44.37,0,3,0.6742,0.0602,65.69,-18.04,not_cal
39338,running,cruise,54.70,5.93,65.95,0.67,1.00,-3.44,44.32,0,3,0.6744,0.0592,65.95,-18.13,not_cal
39416,running,cruise,54.72,5.97,66.21,0.51,1.00,-3.43,44.28,0,3,0.6800,0.0633,66.21,-17.83,not_cal
39492,running,cruise,54.74,6.01,66.46,0.61,1.00,-3.41,44.25,0,3,0.6800,0.0633,66.46,-17.83,not_cal
39569,running,cruise,54.75,6.05,66.72,0.52,1.00,-3.40,44.21,0,3,0.6782,0.0629,66.72,-17.85,not_cal
39647,running,cruise,54.77,6.09,66.97,0.69,1.00,-3.39,44.17,0,3,0.6789,0.0570,66.97,-18.35,not_cal
39724,running,cruise,54.80,6.14,67.22,0.82,1.00,-3.38,44.12,0,3,0.6776,0.0540,67.22,-18.59,not_cal
39801,running,cruise,54.82,6.20,67.48,0.67,1.00,-3.38,44.07,0,3,0.6776,0.0540,67.48,-18.59,not_cal
39878,running,cruise,54.84,6.25,67.73,0.75,1.00,-3.37,44.02,0,3,0.6744,0.0540,67.73,-18.57,not_cal
39955,running,cruise,54.86,6.30,67.98,0.48,1.00,-3.36,43.97,0,3,0.6765,0.0546,67.98,-18.53,not_cal
40032,running,cruise,54.87,6.32,68.23,0.12,1.00,-3.33,43.95,0,3,0.6777,0.0531,68.23,-18.67,not_cal
40110,running,cruise,54.87,6.32,68.48,0.15,1.00,-3.29,43.95,0,3,0.6779,0.0491,68.48,-19.00,not_cal
40187,running,cruise,54.88,6.34,68.73,0.21,1.00,-3.26,43.93,0,3,0.6779,0.0491,68.73,-19.00,not_cal
40265,running,cruise,54.88,6.35,68.97,0.18,1.00,-3.22,43.92,0,3,0.6754,0.0496,68.97,-18.95,not_cal
40342,running,cruise,54.89,6.38,69.21,0.61,1.00,-3.20,43.89,0,3,0.6766,0.0494,69.21,-18.97,not_cal
40418,running,cruise,54.91,6.43,69.45,0.59,1.00,-3.19,43.85,0,3,0.6769,0.0445,69.45,-19.38,not_cal
40496,running,cruise,54.92,6.47,69.69,0.63,1.00,-3.18,43.81,0,3,0.6769,0.0445,69.69,-19.38,not_cal
40572,running,cruise,54.95,6.54,69.93,1.12,1.00,-3.18,43.74,0,3,0.6763,0.0483,69.93,-19.06,not_cal
40649,running,cruise,54.98,6.62,70.17,1.06,1.00,-3.20,43.67,0,3,0.6779,0.0449,70.17,-19.35,not_cal
40727,running,cruise,55.01,6.70,70.41,1.22,1.00,-3.22,43.59,0,3,0.6751,0.0491,70.41,-18.98,not_cal
40805,running,cruise,55.04,6.78,70.65,0.94,1.00,-3.23,43.51,0,3,0.6751,0.0491,70.65,-18.98,not_cal
40882,running,cruise,55.06,6.86,70.89,1.22,1.00,-2.69,43.44,0,3,0.6751,0.0454,70.89,-19.30,not_cal
40959,running,cruise,55.10,6.96,71.08,1.43,1.00,-2.50,43.34,0,3,0.6789,0.0462,71.08,-19.25,not_cal
41036,running,cruise,55.13,7.04,71.27,0.93,1.00,-2.51,43.26,0,3,0.6775,0.0468,71.27,-19.20,not_cal
41113,running,cruise,55.15,7.11,71.46,0.89,1.00,-2.52,43.20,0,3,0.6775,0.0468,71.46,-19.20,not_cal
41191,running,cruise,55.17,7.17,71.65,0.69,1.00,-2.52,43.14,0,3,0.6807,0.0409,71.65,-19.71,not_cal
41268,running,cruise,55.18,7.19,71.84,0.04,1.00,-2.50,43.12,0,3,0.6728,0.0441,71.84,-19.40,not_cal
41344,running,cruise,55.18,7.20,72.03,0.43,1.00,-2.47,43.11,0,3,0.6805,0.0454,72.03,-19.33,not_cal
41422,running,cruise,55.19,7.23,72.21,0.27,1.00,-2.46,43.08,0,3,0.6805,0.0454,72.21,-19.33,not_cal
41499,running,cruise,55.19,7.24,72.40,0.12,1.00,-2.43,43.07,0,3,0.6797,0.0402,72.40,-19.76,not_cal
41576,running,cruise,55.20,7.27,72.58,0.50,1.00,-2.41,43.05,0,3,0.6763,0.0423,72.58,-19.57,not_cal
41658,running,cruise,55.22,7.31,72.77,0.69,1.00,-2.40,43.00,0,3,0.6762,0.0391,72.77,-19.84,not_cal
41740,running,cruise,55.23,7.35,72.96,0.22,1.00,-2.39,42.97,0,3,0.6777,0.0382,72.96,-19.92,not_cal
41820,running,cruise,55.23,7.36,73.15,0.25,1.00,-2.36,42.96,0,3,0.6777,0.0382,73.15,-19.92,not_cal
41897,running,cruise,55.24,7.40,73.32,0.63,1.00,-2.35,42.92,0,3,0.6748,0.0385,73.32,-19.88,not_cal
41976,running,cruise,55.25,7.44,73.51,0.31,1.00,-2.34,42.89,0,3,0.6713,0.0365,73.51,-20.03,not_cal
42054,running,cruise,55.26,7.46,73.68,0.44,1.00,-2.32,42.86,0,3,0.6752,0.0368,73.68,-20.03,not_cal
42133,running,cruise,55.27,7.51,73.86,0.82,1.00,-2.31,42.82,0,3,0.6752,0.0368,73.86,-20.03,not_cal
42214,running,cruise,55.29,7.57,74.04,0.76,1.00,-2.31,42.75,0,3,0.6730,0.0385,74.04,-19.87,not_cal
42296,running,cruise,55.31,7.62,74.23,0.65,1.00,-2.30,42.71,0,3,0.6779,0.0295,74.23,-20.65,not_cal
42374,running,cruise,55.33,7.69,74.40,1.17,1.00,-2.31,42.64,0,3,0.6805,0.0354,74.40,-20.17,not_cal
42452,running,cruise,55.35,7.77,74.58,0.80,1.00,-2.32,42.56,0,3,0.6752,0.0318,74.58,-20.45,not_cal
42532,running,cruise,55.36,7.83,74.76,0.71,1.00,-2.31,42.51,0,3,0.6752,0.0318,74.76,-20.45,not_cal
42610,running,cruise,55.38,7.89,74.94,0.99,1.00,-2.31,42.45,0,3,0.6787,0.0335,74.94,-20.32,not_cal
42690,running,cruise,55.40,7.96,75.11,0.85,1.00,-2.32,42.38,0,3,0.6800,0.0307,75.11,-20.57,not_cal
42767,running,cruise,55.42,8.02,75.29,0.77,1.00,-2.32,42.32,0,3,0.6804,0.0291,75.29,-20.70,not_cal
42845,running,cruise,55.43,8.08,75.47,0.76,1.00,-2.32,42.27,0,3,0.6726,0.0300,75.47,-20.60,not_cal
42924,running,cruise,55.44,8.13,75.65,0.54,1.00,-2.31,42.22,0,3,0.6726,0.0300,75.65,-20.60,not_cal
43001,running,cruise,55.45,8.17,75.82,0.51,1.00,-2.30,42.18,0,3,0.6769,0.0323,75.82,-20.41,not_cal
43078,running,cruise,55.46,8.21,75.99,0.63,1.00,-2.29,42.14,0,3,0.6759,0.0328,75.99,-20.37,not_cal
43159,running,cruise,55.47,8.25,76.17,0.33,1.00,-2.27,42.11,0,3,0.6775,0.0318,76.17,-20.46,not_cal
43236,running,cruise,55.48,8.28,76.34,0.44,1.00,-2.25,42.08,0,3,0.6775,0.0318,76.34,-20.46,not_cal
43313,running,cruise,55.49,8.32,76.51,0.64,1.00,-2.24,42.04,0,3,0.6807,0.0302,76.51,-20.60,not_cal
43391,running,cruise,55.50,8.36,76.68,0.37,1.00,-2.23,42.00,0,3,0.6789,0.0339,76.68,-20.29,not_cal
43467,running,cruise,55.51,8.38,76.85,0.33,1.00,-2.21,41.98,0,3,0.6783,0.0294,76.85,-20.67,not_cal
43545,running,cruise,55.51,8.42,77.02,0.59,1.00,-2.20,41.95,0,3,0.6783,0.0294,77.02,-20.67,not_cal
43622,running,cruise,55.52,8.47,77.18,0.55,1.00,-2.19,41.90,0,3,0.6751,0.0309,77.18,-20.52,not_cal
43700,running,cruise,55.53,8.50,77.35,0.44,1.00,-2.17,41.87,0,3,0.6740,0.0309,77.35,-20.52,not_cal
43777,running,cruise,55.54,8.55,77.51,0.81,1.00,-2.17,41.82,0,3,0.6770,0.0319,77.51,-20.45,not_cal
43854,running,cruise,55.56,8.61,77.67,0.62,1.00,-2.16,41.76,0,3,0.6770,0.0319,77.67,-20.45,not_cal
43931,running,cruise,55.56,8.65,77.84,0.47,1.00,-2.15,41.73,0,3,0.6737,0.0309,77.84,-20.52,not_cal
44007,running,cruise,55.57,8.69,78.00,0.68,1.00,-2.14,41.69,0,3,0.6794,0.0290,78.00,-20.70,not_cal
44085,running,cruise,55.58,8.74,78.16,0.64,1.00,-2.14,41.64,0,3,0.6748,0.0241,78.16,-21.10,not_cal
44161,running,cruise,55.59,8.78,78.32,0.41,1.00,-2.12,41.60,0,3,0.6786,0.0281,78.32,-20.77,not_cal
44240,running,cruise,55.60,8.82,78.46,0.52,1.24,-1.55,41.56,0,3,0.6786,0.0281,78.46,-20.77,not_cal
44317,running,cruise,55.61,8.85,78.58,0.54,1.55,-1.54,41.53,0,3,0.6776,0.0288,78.58,-20.71,not_cal
44394,running,cruise,55.62,8.91,78.70,0.96,1.86,-1.54,41.47,0,3,0.6758,0.0269,78.70,-20.87,not_cal
44471,running,cruise,55.64,9.00,78.81,1.34,1.90,-1.55,41.39,0,3,0.6817,0.0200,78.81,-21.46,not_cal
44549,running,cruise,55.66,9.12,78.93,1.94,1.86,-1.57,41.27,0,3,0.6817,0.0200,78.93,-21.46,not_cal
44625,running,cruise,55.69,9.26,79.05,1.85,1.81,-1.60,41.13,0,3,0.6784,0.0280,79.05,-20.78,not_cal
44703,running,cruise,55.72,9.41,79.17,2.13,1.75,-1.62,40.99,0,3,0.6780,0.0206,79.17,-21.41,not_cal
44780,running,cruise,55.76,9.61,79.30,2.84,1.65,-1.67,40.80,0,3,0.6811,0.0252,79.30,-21.03,not_cal
44857,running,cruise,55.79,9.81,79.43,2.32,1.55,-1.72,40.61,0,3,0.6811,0.0252,79.43,-21.03,not_cal
44934,running,cruise,55.82,9.98,79.56,2.43,1.47,-1.77,40.45,0,3,0.6786,0.0241,79.56,-21.11,not_cal
45011,running,cruise,55.86,10.19,79.69,2.80,1.35,-1.83,40.24,0,3,0.6787,0.0256,79.69,-20.99,not_cal
45088,running,cruise,55.90,10.37,79.83,2.24,1.24,-1.88,40.06,0,3,0.6790,0.0225,79.83,-21.25,not_cal
45165,running,cruise,55.92,10.53,79.97,1.92,1.15,-1.92,39.91,0,3,0.6790,0.0225,79.97,-21.25,not_cal
45243,running,cruise,55.95,10.68,80.12,2.06,1.07,-1.97,39.77,0,3,0.6838,0.0300,80.12,-20.64,not_cal
45319,running,cruise,55.97,10.82,80.27,1.54,1.06,-1.63,39.63,0,3,0.6793,0.0234,80.27,-21.18,not_cal
45397,running,cruise,55.99,10.90,80.39,0.64,1.37,-1.47,39.56,0,3,0.6801,0.0210,80.39,-21.38,not_cal
45474,running,cruise,56.00,10.96,80.50,1.15,1.68,-1.47,39.50,0,3,0.6801,0.0210,80.50,-21.38,not_cal
45579,running,cruise,56.02,11.10,80.65,1.39,2.02,-1.49,39.36,0,3,0.6787,0.0221,80.65,-21.28,not_cal
45657,running,cruise,56.04,11.21,80.77,1.31,1.99,-1.50,39.26,0,3,0.6787,0.0221,80.77,-21.28,not_cal
45735,running,cruise,56.06,11.34,80.88,1.99,1.95,-1.52,39.14,0,3,0.6794,0.0178,80.88,-21.65,not_cal
45812,running,cruise,56.08,11.49,81.00,1.89,1.89,-1.55,38.99,0,3,0.6810,0.0245,81.00,-21.09,not_cal
45889,running,cruise,56.10,11.61,81.12,1.60,1.85,-1.57,38.87,0,3,0.6798,0.0176,81.12,-21.66,not_cal
45967,running,cruise,56.13,11.77,81.24,2.39,1.79,-1.61,38.71,0,3,0.6798,0.0176,81.24,-21.66,not_cal
46043,running,cruise,56.16,11.96,81.36,2.33,1.69,-1.65,38.53,0,3,0.6768,0.0146,81.36,-21.91,not_cal
46121,running,cruise,56.18,12.11,81.49,1.78,1.63,-1.69,38.39,0,3,0.6784,0.0221,81.49,-21.28,not_cal
46198,running,cruise,56.20,12.26,81.62,2.00,1.57,-1.72,38.25,0,3,0.6724,0.0203,81.62,-21.42,not_cal
46275,running,cruise,56.23,12.43,81.75,2.41,1.48,-1.76,38.08,0,3,0.6724,0.0203,81.75,-21.42,not_cal
46352,running,cruise,56.25,12.61,81.88,2.14,1.37,-1.81,37.91,0,3,0.6762,0.0234,81.88,-21.17,not_cal
46429,running,cruise,56.27,12.75,82.02,1.61,1.31,-1.85,37.78,0,3,0.6762,0.0196,82.02,-21.49,not_cal
46506,running,cruise,56.29,12.88,82.16,1.88,1.35,-1.37,37.65,0,3,0.6801,0.0223,82.16,-21.27,not_cal
46584,running,cruise,56.31,13.02,82.27,1.63,1.67,-1.40,37.51,0,3,0.6801,0.0223,82.27,-21.27,not_cal
46661,running,cruise,56.32,13.13,82.37,1.43,1.97,-1.41,37.41,0,3,0.6777,0.0182,82.37,-21.61,not_cal
46739,running,cruise,56.34,13.27,82.48,2.07,2.14,-1.43,37.27,0,3,0.6761,0.0130,82.48,-22.04,not_cal
46816,running,cruise,56.36,13.42,82.59,1.70,2.09,-1.46,37.13,0,3,0.6794,0.0175,82.59,-21.67,not_cal
46894,running,cruise,56.38,13.56,82.70,2.18,2.03,-1.48,36.99,0,3,0.6794,0.0175,82.70,-21.67,not_cal
46970,running,cruise,56.40,13.75,82.82,2.59,1.96,-1.52,36.81,0,3,0.6776,0.0143,82.82,-21.94,not_cal
47048,running,cruise,56.43,13.95,82.93,2.45,1.86,-1.57,36.62,0,3,0.6738,0.0196,82.93,-21.48,not_cal
47125,running,cruise,56.45,14.12,83.06,2.33,1.78,-1.61,36.45,0,3,0.6761,0.0112,83.06,-22.20,not_cal
47202,running,cruise,56.47,14.32,83.18,2.67,1.68,-1.66,36.26,0,3,0.6783,0.0129,83.18,-22.06,not_cal
47279,running,cruise,56.50,14.51,83.31,2.36,1.58,-1.71,36.08,0,3,0.6783,0.0129,83.31,-22.06,not_cal
47356,running,cruise,56.52,14.69,83.44,2.55,1.48,-1.76,35.90,0,3,0.6794,0.0161,83.44,-21.79,not_cal
47433,running,cruise,56.54,14.91,83.57,2.96,1.35,-1.82,35.70,0,3,0.6784,0.0137,83.57,-21.99,not_cal
47510,running,cruise,56.57,15.13,83.68,2.74,1.66,-1.39,35.48,0,3,0.6744,0.0172,83.68,-21.68,not_cal
47588,running,cruise,56.59,15.32,83.79,2.39,1.97,-1.42,35.30,0,3,0.6744,0.0172,83.79,-21.68,not_cal
47664,running,cruise,56.61,15.52,83.90,3.10,2.07,-1.46,35.10,0,3,0.6786,0.0129,83.90,-22.06,not_cal
47742,running,cruise,56.64,15.80,84.01,3.74,1.94,-1.53,34.84,0,3,0.6779,0.0143,84.01,-21.94,not_cal
47820,running,cruise,56.67,16.06,84.13,3.45,1.80,-1.60,34.58,0,3,0.6779,0.0134,84.13,-22.01,not_cal
47897,running,cruise,56.70,16.35,84.26,4.15,1.63,-1.68,34.31,0,3,0.6779,0.0134,84.26,-22.01,not_cal
47974,running,cruise,56.73,16.71,84.39,4.79,1.39,-1.80,33.97,0,3,0.6831,0.0140,84.39,-21.97,not_cal
48051,running,cruise,56.76,17.03,84.53,3.50,1.21,-1.72,33.66,0,3,0.6776,0.0122,84.53,-22.12,not_cal
48133,running,cruise,56.78,17.27,84.65,2.76,1.54,-1.47,33.43,0,3,0.6762,0.0153,84.65,-21.85,not_cal
48213,running,cruise,56.81,17.53,84.77,3.72,1.86,-1.53,33.18,0,3,0.6773,0.0122,84.77,-22.12,not_cal
48294,running,cruise,56.83,17.80,84.89,3.04,1.80,-1.60,32.92,0,3,0.6773,0.0122,84.89,-22.12,not_cal
48371,running,cruise,56.85,18.04,85.01,3.25,1.67,-1.66,32.69,0,3,0.6776,0.0112,85.01,-22.20,not_cal
48448,running,cruise,56.88,18.31,85.14,3.73,1.52,-1.74,32.43,0,3,0.6765,0.0136,85.14,-22.00,not_cal
48531,running,cruise,56.90,18.61,85.29,3.39,1.33,-1.84,32.14,0,3,0.6798,0.0168,85.29,-21.73,not_cal
48610,running,cruise,56.92,18.86,85.43,3.22,1.16,-1.92,31.90,0,3,0.6798,0.0168,85.43,-21.73,not_cal
48691,running,cruise,56.94,19.13,85.59,3.29,1.03,-1.80,31.64,0,3,0.6758,0.0113,85.59,-22.19,not_cal
48770,running,cruise,56.96,19.35,85.71,2.45,1.35,-1.55,31.43,0,3,0.6756,0.0112,85.71,-22.20,not_cal
48846,running,cruise,56.97,19.53,85.83,2.44,1.66,-1.59,31.26,0,3,0.6776,0.0085,85.83,-22.42,not_cal
48925,running,cruise,56.99,19.73,85.95,2.58,1.74,-1.63,31.07,0,3,0.6763,0.0126,85.95,-22.08,not_cal
49004,running,cruise,57.00,19.93,86.08,2.50,1.64,-1.68,30.87,0,3,0.6763,0.0126,86.08,-22.08,not_cal
49081,running,cruise,57.02,20.11,86.21,2.41,1.55,-1.72,30.70,0,3,0.6712,0.0087,86.21,-22.41,not_cal
49161,running,cruise,57.03,20.31,86.35,2.43,1.45,-1.78,30.51,0,3,0.6714,0.0052,86.35,-22.70,not_cal
49239,running,cruise,57.04,20.48,86.48,1.80,1.37,-1.82,30.34,0,3,0.6786,0.0071,86.48,-22.54,not_cal
49317,running,cruise,57.05,20.60,86.62,1.34,1.32,-1.84,30.23,0,3,0.6786,0.0071,86.62,-22.54,not_cal
49395,running,cruise,57.05,20.69,86.76,1.16,1.30,-1.85,30.14,0,3,0.6721,0.0080,86.76,-22.47,not_cal
49473,running,cruise,57.06,20.79,86.90,1.20,1.27,-1.86,30.05,0,3,0.6721,0.0081,86.90,-22.45,not_cal
49552,running,cruise,57.06,20.87,87.05,0.75,1.26,-1.87,29.98,0,3,0.6752,0.0042,87.05,-22.79,not_cal
49630,running,cruise,57.06,20.92,87.19,0.62,1.27,-1.86,29.93,0,3,0.6737,0.0080,87.19,-22.47,not_cal
49708,running,cruise,57.07,20.96,87.33,0.51,1.29,-1.86,29.89,0,3,0.6737,0.0080,87.33,-22.47,not_cal
49784,running,cruise,57.07,21.00,87.47,0.38,1.31,-1.84,29.85,0,3,0.6720,0.0031,87.47,-22.88,not_cal
49861,running,cruise,57.07,21.02,87.61,0.25,1.35,-1.82,29.83,0,3,0.6721,0.0085,87.61,-22.42,not_cal
49939,running,cruise,57.07,21.04,87.75,0.21,1.39,-1.80,29.81,0,3,0.6731,0.0025,87.75,-22.93,not_cal
50015,running,cruise,57.07,21.05,87.88,0.31,1.43,-1.78,29.80,0,3,0.6731,0.0025,87.88,-22.93,not_cal
50093,running,cruise,57.07,21.09,88.02,0.62,1.45,-1.77,29.76,0,3,0.6731,0.0077,88.02,-22.49,not_cal
50169,running,cruise,57.07,21.14,88.15,0.55,1.47,-1.77,29.72,0,3,0.6692,0.0038,88.15,-22.82,not_cal
50247,running,cruise,57.07,21.18,88.29,0.67,1.48,-1.76,29.67,0,3,0.6730,0.0013,88.29,-23.04,not_cal
50324,running,cruise,57.08,21.24,88.41,0.70,1.66,-1.30,29.62,0,3,0.6730,0.0013,88.41,-23.04,not_cal
50401,running,cruise,57.08,21.28,88.51,0.58,1.97,-1.29,29.58,0,3,0.6769,0.0067,88.51,-22.58,not_cal
50478,running,cruise,57.08,21.34,88.61,0.94,2.28,-1.29,29.52,0,3,0.6726,0.0062,88.61,-22.62,not_cal
50555,running,cruise,57.08,21.42,88.71,1.10,2.41,-1.30,29.44,0,3,0.6698,0.0027,88.71,-22.92,not_cal
50633,running,cruise,57.08,21.53,88.81,1.70,2.38,-1.31,29.34,0,3,0.6698,0.0027,88.81,-22.92,not_cal
50710,running,cruise,57.09,21.67,88.91,1.74,2.34,-1.33,29.20,0,3,0.6686,-0.0021,88.91,-23.33,not_cal
50788,running,cruise,57.09,21.80,89.01,1.69,2.31,-1.35,29.08,0,3,0.6710,0.0080,89.01,-22.47,not_cal
50865,running,cruise,57.09,21.94,89.11,2.13,2.26,-1.37,28.94,0,3,0.6719,0.0035,89.11,-22.85,not_cal
50942,running,cruise,57.09,22.12,89.22,2.53,2.19,-1.40,28.77,0,3,0.6719,0.0035,89.22,-22.85,not_cal
51018,running,cruise,57.10,22.33,89.32,2.76,2.10,-1.45,28.56,0,3,0.6685,0.0043,89.32,-22.77,not_cal
51096,running,cruise,57.10,22.54,89.44,2.69,2.01,-1.50,28.37,0,3,0.6686,0.0035,89.44,-22.85,not_cal
51173,running,cruise,57.10,22.77,89.55,3.29,1.89,-1.56,28.14,0,3,0.6678,-0.0014,89.55,-23.27,not_cal
51250,running,cruise,57.10,23.02,89.67,2.84,1.75,-1.63,27.90,0,3,0.6678,0.0027,89.67,-22.92,not_cal
51328,running,cruise,57.10,23.21,89.80,2.40,1.64,-1.68,27.71,0,3,0.6668,0.0027,89.80,-22.92,not_cal
51405,running,cruise,57.10,23.40,89.91,2.44,1.81,-1.29,27.53,0,3,0.6672,0.0052,89.91,-22.70,not_cal
51482,running,cruise,57.10,23.57,90.01,2.15,2.12,-1.32,27.36,0,3,0.6730,0.0071,90.01,-22.54,not_cal
51559,running,cruise,57.10,23.76,90.11,2.47,2.29,-1.35,27.19,0,3,0.6665,0.0008,90.11,-23.07,not_cal
51636,running,cruise,57.10,23.93,90.22,2.06,2.23,-1.39,27.02,0,3,0.6665,0.0008,90.22,-23.07,not_cal
51713,running,cruise,57.10,24.08,90.32,1.81,2.18,-1.41,26.88,0,3,0.6702,0.0057,90.32,-22.66,not_cal
51791,running,cruise,57.10,24.23,90.43,2.14,2.13,-1.44,26.73,0,3,0.6695,0.0083,90.43,-22.44,not_cal
51872,running,cruise,57.10,24.39,90.55,1.90,2.07,-1.47,26.57,0,3,0.6699,-0.0013,90.55,-23.25,not_cal
51949,running,cruise,57.10,24.52,90.66,1.62,2.02,-1.49,26.45,0,3,0.6699,-0.0013,90.66,-23.25,not_cal
52027,running,cruise,57.10,24.62,90.77,0.95,2.00,-1.50,26.36,0,3,0.6717,0.0020,90.77,-22.98,not_cal
52104,running,cruise,57.09,24.72,90.89,1.57,1.98,-1.51,26.26,0,3,0.6698,0.0021,90.89,-22.97,not_cal
52181,running,cruise,57.09,24.85,91.00,1.62,1.93,-1.53,26.14,0,3,0.6635,0.0031,91.00,-22.88,not_cal
52258,running,cruise,57.09,24.94,91.12,1.15,1.91,-1.55,26.04,0,3,0.6635,0.0031,91.12,-22.88,not_cal
52336,running,cruise,57.09,25.07,91.24,1.89,1.86,-1.57,25.92,0,3,0.6719,0.0011,91.24,-23.05,not_cal
52413,running,cruise,57.09,25.21,91.36,1.69,1.80,-1.60,25.78,0,3,0.6720,-0.0013,91.36,-23.25,not_cal
52491,running,cruise,57.08,25.33,91.48,1.55,1.79,-1.43,25.67,0,3,0.6668,-0.0032,91.48,-23.42,not_cal
